Date,Category1,Category2,Category3,Maker,Sales,Identifier
2019-10-01,Air,Conditioners,null,Funami,4075.0,HWQKLKDVSB
2019-10-01,Washers,&,Dryers,Akaza,6551.0,VUQUQMHODG
2019-10-01,Refrigerators,null,null,Funami,979.0,BIBIOOIHA
2019-10-01,Vacuum,Cleaners,null,Funami,1127.0,VEWPPXWTWS
2019-10-01,Vacuum,Cleaners,null,Hisami,1388.0,VNZSEQOSNP
2019-10-01,Washers,&,Dryers,Kikuma,1984.0,QFY2WV5LUE
2019-10-01,Refrigerators,null,null,Nanase,849.0,GQUIAFQIRH
2019-10-01,Refrigerators,null,null,Yoshikawa,4609.0,UG2IU3EFWI
2019-10-01,Televisions,null,null,Katayama,1507.0,VZAQLWEGXU
2019-10-01,Dishwashers,null,null,Nanase,3378.0,AVXSMNNRDX
2019-10-01,Dishwashers,null,null,Katayama,962.0,ZWNGQMERMH
2019-10-01,Vacuum,Cleaners,null,Hayashida,635.0,GCPKFKSEWG
2019-10-01,Dishwashers,null,null,Sugiura,955.0,KR2Q6QT8PE
2019-10-01,Refrigerators,null,null,Akaza,1107.0,XVIOZZOUTN
2019-10-01,Water,Heaters,null,Furutani,1701.0,PF4KB33DVZ
2019-10-01,Washers,&,Dryers,Shimada,1589.0,RBRMDIXXGL
2019-10-01,Water,Pumps,null,Yoshikawa,1327.0,TLSY3MWMK8
2019-10-01,Air,Conditioners,null,Akaza,1977.0,IVOI4I03JA
2019-10-01,Refrigerators,null,null,Shimada,5718.0,SFCA6H6QNU
2019-10-01,Refrigerators,null,null,Omuro,30204.0,FUWHINIXUA
2019-10-01,Ovens,&,Cooktops,Ikeda,313.0,ZTEIJGNYNC
2019-10-01,Rice,Cookers,null,Funami,11932.0,YPD6CTR0JA
2019-10-01,Vacuum,Cleaners,null,Akaza,1055.0,ZBYVQNRPUP
2019-10-01,Water,Pumps,null,Funami,18680.0,ZJPMAJIMIT
2019-10-01,Ovens,&,Cooktops,Shimada,1328.0,WVJTPVZKAQ
2019-10-01,Air,Conditioners,null,Toshino,6916.0,RVFWTWSMNU
2019-10-01,Televisions,null,null,Okamoto,1682.0,HANYALJGGA
2019-10-01,Dishwashers,null,null,Ikeda,457.0,HO4RC4RTDS
2019-10-01,Water,Pumps,null,Ikeda,661.0,VYD6DV2OVE
2019-10-01,Ovens,&,Cooktops,Sugiura,2041.0,LBABGBBMJJ
2019-10-01,Rice,Cookers,null,Akaza,2218.0,KSNN8R2CCO
2019-10-01,Vacuum,Cleaners,null,Toshino,237.0,NHXJMH55UY
2019-10-01,Televisions,null,null,Shimada,2889.0,GHOAPVUVYL
2019-10-01,Rice,Cookers,null,Furutani,9221.0,ZJZZJNDFOZ
2019-10-01,Water,Heaters,null,Ikeda,477.0,AHSRVKIOLJ
2019-10-01,Ovens,&,Cooktops,Akaza,574.0,PHFB77Q5OA
2019-10-01,Washers,&,Dryers,Okamoto,631.0,FUFHZH9WRW
2019-10-01,Water,Heaters,null,Yoshikawa,325.0,DUVTZNWNAB
2019-10-01,Ovens,&,Cooktops,Omuro,12482.0,HWTFIGIXOL
