Date,Category1,Category2,Category3,Maker,Sales,Identifier
2010-07-01,Air,Conditioners,null,Funami,909.0,HWQKLKDVSB
2010-07-01,Water,Pumps,null,Furutani,8799.0,FVDHIZGQRC
2010-07-01,Televisions,null,null,Okamoto,407.0,HANYALJGGA
2010-07-01,Rice,Cookers,null,Matsumoto,661.0,TJLYGOSEBQ
2010-07-01,Vacuum,Cleaners,null,Toshino,377.0,NHXJMH55UY
2010-07-01,Refrigerators,null,null,Akaza,978.0,XVIOZZOUTN
2010-07-01,Air,Conditioners,null,Yoshikawa,1776.0,NTMMOBBPEE
2010-07-01,Dishwashers,null,null,Sugiura,1602.0,KR2Q6QT8PE
2010-07-01,Vacuum,Cleaners,null,Hayashida,183.0,GCPKFKSEWG
2010-07-01,Dishwashers,null,null,Katayama,1399.0,ZWNGQMERMH
2010-07-01,Refrigerators,null,null,Omuro,5675.0,FUWHINIXUA
2010-07-01,Washers,&,Dryers,Akaza,4757.0,VUQUQMHODG
2010-07-01,Ovens,&,Cooktops,Akaza,573.0,PHFB77Q5OA
2010-07-01,Vacuum,Cleaners,null,Hisami,,VNZSEQOSNP
2010-07-01,Rice,Cookers,null,Furutani,3399.0,ZJZZJNDFOZ
2010-07-01,Refrigerators,null,null,Nanase,437.0,GQUIAFQIRH
2010-07-01,Water,Pumps,null,Funami,15905.0,ZJPMAJIMIT
2010-07-01,Ovens,&,Cooktops,Omuro,37723.0,HWTFIGIXOL
2010-07-01,Water,Heaters,null,Furutani,679.0,PF4KB33DVZ
2010-07-01,Refrigerators,null,null,Shimada,1515.0,SFCA6H6QNU
2010-07-01,Washers,&,Dryers,Hayashida,315.0,AHJK2FTTBH
2010-07-01,Rice,Cookers,null,Ikeda,288.0,JYINACMKHE
2010-07-01,Ovens,&,Cooktops,Toshino,3340.0,LFIEXBAPFQ
2010-07-01,Air,Conditioners,null,Akaza,1628.0,IVOI4I03JA
2010-07-01,Water,Heaters,null,Sugiura,391.0,UPJKNMIDRB
2010-07-01,Ovens,&,Cooktops,Shimada,1961.0,WVJTPVZKAQ
2010-07-01,Washers,&,Dryers,Shimada,496.0,RBRMDIXXGL
2010-07-01,Televisions,null,null,Shimada,124.0,GHOAPVUVYL
2010-07-01,Air,Conditioners,null,Toshino,2874.0,RVFWTWSMNU
2010-07-01,Ovens,&,Cooktops,Sugiura,3842.0,LBABGBBMJJ
2010-07-01,Refrigerators,null,null,Yoshikawa,5047.0,UG2IU3EFWI
2010-07-01,Vacuum,Cleaners,null,Akaza,317.0,ZBYVQNRPUP
2010-07-01,Rice,Cookers,null,Funami,2156.0,YPD6CTR0JA
2010-07-01,Refrigerators,null,null,Hisami,,MXC7NMNBIW
2010-07-01,Dishwashers,null,null,Nanase,3680.0,AVXSMNNRDX
2010-07-01,Rice,Cookers,null,Toshino,4266.0,ECQPIOYXZO
2010-07-01,Ovens,&,Cooktops,Ikeda,,ZTEIJGNYNC
2010-07-01,Refrigerators,null,null,Funami,1028.0,BIBIOOIHA
2010-07-01,Washers,&,Dryers,Okamoto,932.0,FUFHZH9WRW
2010-07-01,Washers,&,Dryers,Kikuma,,QFY2WV5LUE
2010-07-01,Vacuum,Cleaners,null,Funami,415.0,VEWPPXWTWS
2010-07-01,Televisions,null,null,Katayama,90.0,VZAQLWEGXU
2010-07-01,Rice,Cookers,null,Akaza,233.0,KSNN8R2CCO
2010-07-01,Water,Pumps,null,Yoshikawa,2143.0,TLSY3MWMK8
2010-07-02,Water,Heaters,null,Furutani,682.0,PF4KB33DVZ
2010-07-02,Ovens,&,Cooktops,Omuro,37113.0,HWTFIGIXOL
2010-07-02,Water,Pumps,null,Funami,16237.0,ZJPMAJIMIT
2010-07-02,Ovens,&,Cooktops,Ikeda,385.0,ZTEIJGNYNC
2010-07-02,Ovens,&,Cooktops,Sugiura,3825.0,LBABGBBMJJ
2010-07-02,Refrigerators,null,null,Shimada,1507.0,SFCA6H6QNU
2010-07-02,Air,Conditioners,null,Toshino,2845.0,RVFWTWSMNU
2010-07-02,Vacuum,Cleaners,null,Hisami,666.0,VNZSEQOSNP
2010-07-02,Rice,Cookers,null,Toshino,4465.0,ECQPIOYXZO
2010-07-02,Rice,Cookers,null,Furutani,3395.0,ZJZZJNDFOZ
2010-07-02,Vacuum,Cleaners,null,Akaza,331.0,ZBYVQNRPUP
2010-07-02,Ovens,&,Cooktops,Akaza,572.0,PHFB77Q5OA
2010-07-02,Refrigerators,null,null,Hisami,163.0,MXC7NMNBIW
2010-07-02,Washers,&,Dryers,Akaza,4632.0,VUQUQMHODG
2010-07-02,Refrigerators,null,null,Omuro,5575.0,FUWHINIXUA
2010-07-02,Refrigerators,null,null,Yoshikawa,5054.0,UG2IU3EFWI
2010-07-02,Dishwashers,null,null,Katayama,1410.0,ZWNGQMERMH
2010-07-02,Washers,&,Dryers,Shimada,488.0,RBRMDIXXGL
2010-07-02,Rice,Cookers,null,Funami,2230.0,YPD6CTR0JA
2010-07-02,Air,Conditioners,null,Funami,921.0,HWQKLKDVSB
2010-07-02,Refrigerators,null,null,Nanase,438.0,GQUIAFQIRH
2010-07-02,Ovens,&,Cooktops,Shimada,1999.0,WVJTPVZKAQ
