Date,Category1,Category2,Category3,Maker,Sales,Identifier
2015-04-01,Refrigerators,null,null,Yoshikawa,5059.0,UG2IU3EFWI
2015-04-01,Televisions,null,null,Katayama,292.0,VZAQLWEGXU
2015-04-01,Rice,Cookers,null,Akaza,1161.0,KSNN8R2CCO
2015-04-01,Vacuum,Cleaners,null,Hayashida,523.0,GCPKFKSEWG
2015-04-01,Rice,Cookers,null,Ikeda,,JYINACMKHE
2015-04-01,Washers,&,Dryers,Kikuma,1626.0,QFY2WV5LUE
2015-04-01,Refrigerators,null,null,Akaza,1402.0,XVIOZZOUTN
2015-04-01,Rice,Cookers,null,Matsumoto,3436.0,TJLYGOSEBQ
2015-04-01,Water,Heaters,null,Sugiura,3188.0,UPJKNMIDRB
2015-04-01,Air,Conditioners,null,Yoshikawa,7239.0,NTMMOBBPEE
2015-04-01,Ovens,&,Cooktops,Omuro,16632.0,HWTFIGIXOL
2015-04-01,Air,Conditioners,null,Toshino,6122.0,RVFWTWSMNU
2015-04-01,Washers,&,Dryers,Akaza,8177.0,VUQUQMHODG
2015-04-01,Refrigerators,null,null,Hisami,94.0,MXC7NMNBIW
2015-04-01,Water,Pumps,null,Yoshikawa,1537.0,TLSY3MWMK8
2015-04-01,Refrigerators,null,null,Funami,799.0,BIBIOOIHA
2015-04-01,Vacuum,Cleaners,null,Akaza,1469.0,ZBYVQNRPUP
2015-04-01,Dishwashers,null,null,Nanase,3266.0,AVXSMNNRDX
2015-04-01,Ovens,&,Cooktops,Ikeda,529.0,ZTEIJGNYNC
2015-04-01,Televisions,null,null,Kikuma,274.0,FRBLLORNXN
2015-04-01,Water,Heaters,null,Furutani,3570.0,PF4KB33DVZ
2015-04-01,Washers,&,Dryers,Hayashida,3367.0,AHJK2FTTBH
2015-04-01,Vacuum,Cleaners,null,Funami,1769.0,VEWPPXWTWS
2015-04-01,Water,Pumps,null,Furutani,13656.0,FVDHIZGQRC
2015-04-01,Refrigerators,null,null,Shimada,2208.0,SFCA6H6QNU
2015-04-01,Water,Heaters,null,Ikeda,1240.0,AHSRVKIOLJ
2015-04-01,Ovens,&,Cooktops,Akaza,605.0,PHFB77Q5OA
2015-04-01,Dishwashers,null,null,Sugiura,751.0,KR2Q6QT8PE
2015-04-01,Rice,Cookers,null,Furutani,7787.0,ZJZZJNDFOZ
2015-04-01,Rice,Cookers,null,Funami,7182.0,YPD6CTR0JA
2015-04-01,Water,Heaters,null,Omuro,,POEZMGDXLN
2015-04-01,Washers,&,Dryers,Shimada,3853.0,RBRMDIXXGL
2015-04-01,Vacuum,Cleaners,null,Hisami,2159.0,VNZSEQOSNP
2015-04-01,Air,Conditioners,null,Funami,2594.0,HWQKLKDVSB
2015-04-01,Televisions,null,null,Okamoto,,HANYALJGGA
2015-04-01,Ovens,&,Cooktops,Sugiura,4790.0,LBABGBBMJJ
2015-04-01,Dishwashers,null,null,Katayama,969.0,ZWNGQMERMH
2015-04-01,Air,Conditioners,null,Akaza,1235.0,IVOI4I03JA
2015-04-01,Televisions,null,null,Shimada,1322.0,GHOAPVUVYL
2015-04-01,Ovens,&,Cooktops,Toshino,2135.0,LFIEXBAPFQ
2015-04-01,Rice,Cookers,null,Toshino,7379.0,ECQPIOYXZO
2015-04-01,Washers,&,Dryers,Okamoto,1301.0,FUFHZH9WRW
