Date,Category1,Category2,Category3,Maker,Sales,Identifier
2020-07-01,Refrigerators,null,null,Nanase,,GQUIAFQIRH
2020-07-01,Refrigerators,null,null,Akaza,1265.0,XVIOZZOUTN
2020-07-01,Dishwashers,null,null,Sugiura,597.0,KR2Q6QT8PE
2020-07-01,Ovens,&,Cooktops,Omuro,7268.0,HWTFIGIXOL
2020-07-01,Refrigerators,null,null,Shimada,6549.0,SFCA6H6QNU
2020-07-01,Air,Conditioners,null,Funami,3053.0,HWQKLKDVSB
2020-07-01,Refrigerators,null,null,Yoshikawa,2723.0,UG2IU3EFWI
2020-07-01,Refrigerators,null,null,Funami,743.0,BIBIOOIHA
2020-07-01,Washers,&,Dryers,Akaza,4802.0,VUQUQMHODG
2020-07-01,Washers,&,Dryers,Okamoto,376.0,FUFHZH9WRW
2020-07-01,Refrigerators,null,null,Hisami,119.0,MXC7NMNBIW
2020-07-01,Ovens,&,Cooktops,Sugiura,1127.0,LBABGBBMJJ
2020-07-01,Ovens,&,Cooktops,Akaza,393.0,PHFB77Q5OA
2020-07-01,Water,Pumps,null,Furutani,9668.0,FVDHIZGQRC
2020-07-01,Vacuum,Cleaners,null,Hayashida,411.0,GCPKFKSEWG
2020-07-01,Water,Heaters,null,Yoshikawa,,DUVTZNWNAB
2020-07-01,Air,Conditioners,null,Akaza,1249.0,IVOI4I03JA
2020-07-01,Televisions,null,null,Kikuma,631.0,FRBLLORNXN
2020-07-01,Water,Pumps,null,Yoshikawa,1097.0,TLSY3MWMK8
2020-07-01,Vacuum,Cleaners,null,Toshino,160.0,NHXJMH55UY
2020-07-01,Dishwashers,null,null,Katayama,602.0,ZWNGQMERMH
2020-07-01,Rice,Cookers,null,Matsumoto,5569.0,TJLYGOSEBQ
2020-07-01,Water,Pumps,null,Funami,,ZJPMAJIMIT
2020-07-01,Rice,Cookers,null,Furutani,7821.0,ZJZZJNDFOZ
2020-07-01,Televisions,null,null,Nanase,307.0,EFCRJFQTCD
2020-07-01,Air,Conditioners,null,Yoshikawa,4562.0,NTMMOBBPEE
2020-07-01,Televisions,null,null,Okamoto,1459.0,HANYALJGGA
2020-07-01,Televisions,null,null,Katayama,994.0,VZAQLWEGXU
2020-07-01,Refrigerators,null,null,Omuro,29019.0,FUWHINIXUA
2020-07-01,Water,Heaters,null,Ikeda,274.0,AHSRVKIOLJ
2020-07-01,Ovens,&,Cooktops,Shimada,1050.0,WVJTPVZKAQ
2020-07-01,Rice,Cookers,null,Akaza,2245.0,KSNN8R2CCO
2020-07-01,Vacuum,Cleaners,null,Funami,608.0,VEWPPXWTWS
2020-07-01,Dishwashers,null,null,Matsumoto,273.0,UPHDCCFDRL
2020-07-01,Televisions,null,null,Shimada,1090.0,GHOAPVUVYL
2020-07-01,Water,Pumps,null,Ikeda,316.0,VYD6DV2OVE
2020-07-01,Washers,&,Dryers,Hayashida,1989.0,AHJK2FTTBH
2020-07-01,Washers,&,Dryers,Kikuma,1397.0,QFY2WV5LUE
2020-07-01,Water,Heaters,null,Omuro,692.0,POEZMGDXLN
2020-07-01,Water,Heaters,null,Sugiura,1159.0,UPJKNMIDRB
2020-07-01,Dishwashers,null,null,Nanase,2799.0,AVXSMNNRDX
2020-07-01,Washers,&,Dryers,Shimada,589.0,RBRMDIXXGL
2020-07-01,Air,Conditioners,null,Toshino,4977.0,RVFWTWSMNU
2020-07-01,Rice,Cookers,null,Toshino,6548.0,ECQPIOYXZO
2020-07-01,Ovens,&,Cooktops,Toshino,2087.0,LFIEXBAPFQ
2020-07-01,Vacuum,Cleaners,null,Akaza,604.0,ZBYVQNRPUP
2020-07-01,Ovens,&,Cooktops,Ikeda,222.0,ZTEIJGNYNC
2020-07-01,Water,Heaters,null,Furutani,876.0,PF4KB33DVZ
2020-07-01,Rice,Cookers,null,Funami,9185.0,YPD6CTR0JA
2020-07-01,Vacuum,Cleaners,null,Hisami,731.0,VNZSEQOSNP
2020-07-01,Dishwashers,null,null,Ikeda,137.0,HO4RC4RTDS
2020-07-01,Rice,Cookers,null,Ikeda,1151.0,JYINACMKHE
2020-07-02,Dishwashers,null,null,Nanase,2948.0,AVXSMNNRDX
2020-07-02,Dishwashers,null,null,Sugiura,600.0,KR2Q6QT8PE
2020-07-02,Water,Heaters,null,Ikeda,286.0,AHSRVKIOLJ
2020-07-02,Vacuum,Cleaners,null,Hayashida,428.0,GCPKFKSEWG
2020-07-02,Televisions,null,null,Kikuma,610.0,FRBLLORNXN
2020-07-02,Rice,Cookers,null,Funami,9560.0,YPD6CTR0JA
2020-07-02,Refrigerators,null,null,Akaza,1256.0,XVIOZZOUTN
2020-07-02,Refrigerators,null,null,Shimada,6392.0,SFCA6H6QNU
2020-07-02,Water,Heaters,null,Furutani,984.0,PF4KB33DVZ
2020-07-02,Televisions,null,null,Katayama,1019.0,VZAQLWEGXU
2020-07-02,Ovens,&,Cooktops,Shimada,1055.0,WVJTPVZKAQ
2020-07-02,Vacuum,Cleaners,null,Funami,653.0,VEWPPXWTWS
2020-07-02,Refrigerators,null,null,Yoshikawa,2762.0,UG2IU3EFWI
2020-07-02,Vacuum,Cleaners,null,Akaza,640.0,ZBYVQNRPUP
2020-07-02,Water,Heaters,null,Sugiura,,UPJKNMIDRB
