Date,Category1,Category2,Category3,Maker,Sales,Identifier
2021-04-01,Water,Heaters,null,Sugiura,1538.0,UPJKNMIDRB
2021-04-01,Air,Conditioners,null,Yoshikawa,5691.0,NTMMOBBPEE
2021-04-01,Refrigerators,null,null,Omuro,31135.0,FUWHINIXUA
2021-04-01,Vacuum,Cleaners,null,Funami,927.0,VEWPPXWTWS
2021-04-01,Washers,&,Dryers,Akaza,5343.0,VUQUQMHODG
2021-04-01,Water,Heaters,null,Yoshikawa,210.0,DUVTZNWNAB
2021-04-01,Refrigerators,null,null,Akaza,2031.0,XVIOZZOUTN
2021-04-01,Vacuum,Cleaners,null,Akaza,1140.0,ZBYVQNRPUP
2021-04-01,Rice,Cookers,null,Ikeda,2043.0,JYINACMKHE
2021-04-01,Water,Heaters,null,Omuro,1135.0,POEZMGDXLN
2021-04-01,Ovens,&,Cooktops,Sugiura,1324.0,LBABGBBMJJ
2021-04-01,Washers,&,Dryers,Kikuma,1563.0,QFY2WV5LUE
2021-04-01,Ovens,&,Cooktops,Omuro,11687.0,HWTFIGIXOL
2021-04-01,Ovens,&,Cooktops,Shimada,1186.0,WVJTPVZKAQ
2021-04-01,Dishwashers,null,null,Ikeda,126.0,HO4RC4RTDS
2021-04-01,Televisions,null,null,Okamoto,1547.0,HANYALJGGA
2021-04-01,Air,Conditioners,null,Funami,4299.0,HWQKLKDVSB
2021-04-01,Vacuum,Cleaners,null,Hisami,1116.0,VNZSEQOSNP
2021-04-01,Televisions,null,null,Kikuma,782.0,FRBLLORNXN
2021-04-01,Dishwashers,null,null,Matsumoto,616.0,UPHDCCFDRL
2021-04-01,Water,Pumps,null,Funami,12511.0,ZJPMAJIMIT
2021-04-01,Water,Pumps,null,Yoshikawa,1720.0,TLSY3MWMK8
2021-04-01,Ovens,&,Cooktops,Toshino,2646.0,LFIEXBAPFQ
2021-04-01,Refrigerators,null,null,Shimada,9505.0,SFCA6H6QNU
2021-04-01,Ovens,&,Cooktops,Ikeda,350.0,ZTEIJGNYNC
2021-04-01,Televisions,null,null,Katayama,2496.0,VZAQLWEGXU
2021-04-01,Rice,Cookers,null,Akaza,2569.0,KSNN8R2CCO
2021-04-01,Water,Pumps,null,Furutani,10418.0,FVDHIZGQRC
2021-04-01,Refrigerators,null,null,Hisami,1076.0,MXC7NMNBIW
2021-04-01,Water,Heaters,null,Ikeda,319.0,AHSRVKIOLJ
2021-04-01,Water,Heaters,null,Furutani,1379.0,PF4KB33DVZ
2021-04-01,Rice,Cookers,null,Toshino,6725.0,ECQPIOYXZO
2021-04-01,Rice,Cookers,null,Funami,8936.0,YPD6CTR0JA
2021-04-01,Air,Conditioners,null,Akaza,1734.0,IVOI4I03JA
2021-04-01,Dishwashers,null,null,Katayama,1587.0,ZWNGQMERMH
2021-04-01,Vacuum,Cleaners,null,Toshino,195.0,NHXJMH55UY
2021-04-01,Washers,&,Dryers,Shimada,1062.0,RBRMDIXXGL
2021-04-01,Refrigerators,null,null,Nanase,857.0,GQUIAFQIRH
2021-04-01,Refrigerators,null,null,Yoshikawa,2762.0,UG2IU3EFWI
2021-04-01,Rice,Cookers,null,Matsumoto,6968.0,TJLYGOSEBQ
2021-04-01,Dishwashers,null,null,Nanase,4471.0,AVXSMNNRDX
2021-04-01,Refrigerators,null,null,Funami,1030.0,BIBIOOIHA
2021-04-01,Televisions,null,null,Shimada,2623.0,GHOAPVUVYL
2021-04-01,Dishwashers,null,null,Sugiura,2240.0,KR2Q6QT8PE
2021-04-01,Ovens,&,Cooktops,Akaza,577.0,PHFB77Q5OA
