Date,Category1,Category2,Category3,Maker,Sales,Identifier
2013-04-01,Vacuum,Cleaners,null,Akaza,1100.0,ZBYVQNRPUP
2013-04-01,Washers,&,Dryers,Kikuma,1377.0,QFY2WV5LUE
2013-04-01,Water,Heaters,null,Omuro,686.0,POEZMGDXLN
2013-04-01,Refrigerators,null,null,Yoshikawa,6458.0,UG2IU3EFWI
2013-04-01,Ovens,&,Cooktops,Akaza,309.0,PHFB77Q5OA
2013-04-01,Refrigerators,null,null,Nanase,739.0,GQUIAFQIRH
2013-04-01,Vacuum,Cleaners,null,Toshino,1094.0,NHXJMH55UY
2013-04-01,Televisions,null,null,Okamoto,1258.0,HANYALJGGA
2013-04-01,Water,Heaters,null,Sugiura,1888.0,UPJKNMIDRB
2013-04-01,Vacuum,Cleaners,null,Hisami,1715.0,VNZSEQOSNP
2013-04-01,Televisions,null,null,Shimada,1083.0,GHOAPVUVYL
2013-04-01,Rice,Cookers,null,Matsumoto,5092.0,TJLYGOSEBQ
2013-04-01,Televisions,null,null,Katayama,327.0,VZAQLWEGXU
2013-04-01,Ovens,&,Cooktops,Ikeda,188.0,ZTEIJGNYNC
2013-04-01,Vacuum,Cleaners,null,Hayashida,,GCPKFKSEWG
2013-04-01,Refrigerators,null,null,Omuro,10975.0,FUWHINIXUA
2013-04-01,Water,Pumps,null,Yoshikawa,3703.0,TLSY3MWMK8
2013-04-01,Refrigerators,null,null,Akaza,1479.0,XVIOZZOUTN
2013-04-01,Ovens,&,Cooktops,Sugiura,5849.0,LBABGBBMJJ
2013-04-01,Rice,Cookers,null,Toshino,7426.0,ECQPIOYXZO
2013-04-01,Air,Conditioners,null,Funami,1734.0,HWQKLKDVSB
2013-04-01,Dishwashers,null,null,Nanase,,AVXSMNNRDX
2013-04-01,Washers,&,Dryers,Okamoto,2724.0,FUFHZH9WRW
2013-04-01,Air,Conditioners,null,Toshino,4935.0,RVFWTWSMNU
2013-04-01,Dishwashers,null,null,Sugiura,1180.0,KR2Q6QT8PE
2013-04-01,Refrigerators,null,null,Shimada,2277.0,SFCA6H6QNU
2013-04-01,Rice,Cookers,null,Furutani,4414.0,ZJZZJNDFOZ
2013-04-01,Refrigerators,null,null,Funami,1400.0,BIBIOOIHA
2013-04-01,Washers,&,Dryers,Akaza,7836.0,VUQUQMHODG
2013-04-01,Ovens,&,Cooktops,Omuro,35144.0,HWTFIGIXOL
2013-04-01,Ovens,&,Cooktops,Shimada,1297.0,WVJTPVZKAQ
2013-04-01,Washers,&,Dryers,Shimada,5502.0,RBRMDIXXGL
2013-04-01,Rice,Cookers,null,Akaza,910.0,KSNN8R2CCO
2013-04-01,Rice,Cookers,null,Ikeda,1851.0,JYINACMKHE
2013-04-01,Air,Conditioners,null,Akaza,1698.0,IVOI4I03JA
2013-04-01,Water,Heaters,null,Furutani,1138.0,PF4KB33DVZ
2013-04-01,Rice,Cookers,null,Funami,4939.0,YPD6CTR0JA
2013-04-01,Washers,&,Dryers,Hayashida,2468.0,AHJK2FTTBH
2013-04-01,Dishwashers,null,null,Katayama,971.0,ZWNGQMERMH
2013-04-01,Refrigerators,null,null,Hisami,141.0,MXC7NMNBIW
