Date,Category1,Category2,Category3,Maker,Sales,Identifier
2021-01-04,Vacuum,Cleaners,null,Hisami,1264.0,VNZSEQOSNP
2021-01-04,Water,Pumps,null,Funami,14523.0,ZJPMAJIMIT
2021-01-04,Ovens,&,Cooktops,Sugiura,1535.0,LBABGBBMJJ
2021-01-04,Refrigerators,null,null,Omuro,34150.0,FUWHINIXUA
2021-01-04,Ovens,&,Cooktops,Omuro,13650.0,HWTFIGIXOL
2021-01-04,Televisions,null,null,Shimada,4332.0,GHOAPVUVYL
2021-01-04,Refrigerators,null,null,Funami,1024.0,BIBIOOIHA
2021-01-04,Vacuum,Cleaners,null,Hayashida,521.0,GCPKFKSEWG
2021-01-04,Dishwashers,null,null,Katayama,1619.0,ZWNGQMERMH
2021-01-04,Water,Heaters,null,Furutani,1890.0,PF4KB33DVZ
2021-01-04,Vacuum,Cleaners,null,Akaza,1035.0,ZBYVQNRPUP
2021-01-04,Televisions,null,null,Okamoto,1484.0,HANYALJGGA
2021-01-04,Ovens,&,Cooktops,Ikeda,356.0,ZTEIJGNYNC
2021-01-04,Televisions,null,null,Nanase,315.0,EFCRJFQTCD
2021-01-04,Dishwashers,null,null,Ikeda,188.0,HO4RC4RTDS
2021-01-04,Vacuum,Cleaners,null,Funami,826.0,VEWPPXWTWS
2021-01-04,Rice,Cookers,null,Ikeda,,JYINACMKHE
2021-01-04,Televisions,null,null,Kikuma,794.0,FRBLLORNXN
2021-01-04,Refrigerators,null,null,Akaza,3000.0,XVIOZZOUTN
2021-01-04,Water,Heaters,null,Sugiura,,UPJKNMIDRB
2021-01-04,Refrigerators,null,null,Yoshikawa,3203.0,UG2IU3EFWI
2021-01-04,Dishwashers,null,null,Sugiura,2181.0,KR2Q6QT8PE
2021-01-04,Air,Conditioners,null,Akaza,1812.0,IVOI4I03JA
2021-01-04,Washers,&,Dryers,Shimada,1504.0,RBRMDIXXGL
2021-01-04,Air,Conditioners,null,Funami,4304.0,HWQKLKDVSB
2021-01-04,Refrigerators,null,null,Hisami,1016.0,MXC7NMNBIW
2021-01-04,Dishwashers,null,null,Nanase,5496.0,AVXSMNNRDX
2021-01-04,Dishwashers,null,null,Matsumoto,440.0,UPHDCCFDRL
2021-01-04,Televisions,null,null,Katayama,4156.0,VZAQLWEGXU
2021-01-04,Rice,Cookers,null,Akaza,2871.0,KSNN8R2CCO
2021-01-04,Water,Pumps,null,Furutani,12567.0,FVDHIZGQRC
2021-01-04,Rice,Cookers,null,Matsumoto,6468.0,TJLYGOSEBQ
2021-01-04,Water,Heaters,null,Yoshikawa,294.0,DUVTZNWNAB
2021-01-04,Rice,Cookers,null,Toshino,6811.0,ECQPIOYXZO
2021-01-04,Water,Pumps,null,Yoshikawa,1413.0,TLSY3MWMK8
2021-01-04,Ovens,&,Cooktops,Shimada,1449.0,WVJTPVZKAQ
2021-01-04,Water,Pumps,null,Ikeda,1053.0,VYD6DV2OVE
2021-01-04,Washers,&,Dryers,Hayashida,1886.0,AHJK2FTTBH
2021-01-04,Ovens,&,Cooktops,Akaza,631.0,PHFB77Q5OA
2021-01-04,Water,Heaters,null,Ikeda,418.0,AHSRVKIOLJ
2021-01-04,Air,Conditioners,null,Toshino,6507.0,RVFWTWSMNU
2021-01-04,Rice,Cookers,null,Furutani,7496.0,ZJZZJNDFOZ
2021-01-04,Water,Heaters,null,Omuro,1492.0,POEZMGDXLN
2021-01-04,Vacuum,Cleaners,null,Toshino,210.0,NHXJMH55UY
2021-01-04,Air,Conditioners,null,Yoshikawa,6374.0,NTMMOBBPEE
2021-01-04,Refrigerators,null,null,Nanase,820.0,GQUIAFQIRH
2021-01-04,Ovens,&,Cooktops,Toshino,2787.0,LFIEXBAPFQ
2021-01-04,Refrigerators,null,null,Shimada,6998.0,SFCA6H6QNU
2021-01-04,Washers,&,Dryers,Okamoto,688.0,FUFHZH9WRW
2021-01-04,Rice,Cookers,null,Funami,9573.0,YPD6CTR0JA
2021-01-04,Washers,&,Dryers,Akaza,6211.0,VUQUQMHODG
2021-01-04,Washers,&,Dryers,Kikuma,1412.0,QFY2WV5LUE
2021-01-05,Vacuum,Cleaners,null,Hisami,1271.0,VNZSEQOSNP
2021-01-05,Rice,Cookers,null,Furutani,7398.0,ZJZZJNDFOZ
2021-01-05,Washers,&,Dryers,Akaza,6164.0,VUQUQMHODG
2021-01-05,Ovens,&,Cooktops,Omuro,13598.0,HWTFIGIXOL
2021-01-05,Water,Pumps,null,Furutani,12396.0,FVDHIZGQRC
2021-01-05,Water,Heaters,null,Furutani,1872.0,PF4KB33DVZ
2021-01-05,Vacuum,Cleaners,null,Funami,,VEWPPXWTWS
2021-01-05,Televisions,null,null,Okamoto,1474.0,HANYALJGGA
2021-01-05,Water,Pumps,null,Ikeda,1096.0,VYD6DV2OVE
2021-01-05,Televisions,null,null,Kikuma,814.0,FRBLLORNXN
2021-01-05,Rice,Cookers,null,Matsumoto,6484.0,TJLYGOSEBQ
2021-01-05,Water,Pumps,null,Funami,14467.0,ZJPMAJIMIT
2021-01-05,Rice,Cookers,null,Ikeda,1493.0,JYINACMKHE
2021-01-05,Washers,&,Dryers,Kikuma,,QFY2WV5LUE
2021-01-05,Water,Heaters,null,Sugiura,2053.0,UPJKNMIDRB
2021-01-05,Ovens,&,Cooktops,Shimada,1433.0,WVJTPVZKAQ
2021-01-05,Ovens,&,Cooktops,Akaza,638.0,PHFB77Q5OA
2021-01-05,Refrigerators,null,null,Yoshikawa,3196.0,UG2IU3EFWI
2021-01-05,Vacuum,Cleaners,null,Akaza,1045.0,ZBYVQNRPUP
2021-01-05,Refrigerators,null,null,Omuro,35448.0,FUWHINIXUA
2021-01-05,Rice,Cookers,null,Funami,9437.0,YPD6CTR0JA
2021-01-05,Water,Pumps,null,Yoshikawa,1395.0,TLSY3MWMK8
2021-01-05,Dishwashers,null,null,Nanase,5751.0,AVXSMNNRDX
2021-01-05,Refrigerators,null,null,Funami,997.0,BIBIOOIHA
2021-01-05,Televisions,null,null,Shimada,5131.0,GHOAPVUVYL
2021-01-05,Air,Conditioners,null,Akaza,1804.0,IVOI4I03JA
2021-01-05,Water,Heaters,null,Yoshikawa,290.0,DUVTZNWNAB
2021-01-05,Rice,Cookers,null,Toshino,6854.0,ECQPIOYXZO
2021-01-05,Washers,&,Dryers,Hayashida,1919.0,AHJK2FTTBH
2021-01-05,Dishwashers,null,null,Matsumoto,460.0,UPHDCCFDRL
2021-01-05,Air,Conditioners,null,Funami,4276.0,HWQKLKDVSB
2021-01-05,Washers,&,Dryers,Shimada,1496.0,RBRMDIXXGL
2021-01-05,Washers,&,Dryers,Okamoto,677.0,FUFHZH9WRW
2021-01-05,Televisions,null,null,Katayama,4879.0,VZAQLWEGXU
2021-01-05,Dishwashers,null,null,Ikeda,197.0,HO4RC4RTDS
2021-01-05,Televisions,null,null,Nanase,319.0,EFCRJFQTCD
2021-01-05,Air,Conditioners,null,Toshino,6427.0,RVFWTWSMNU
2021-01-05,Refrigerators,null,null,Nanase,819.0,GQUIAFQIRH
2021-01-05,Vacuum,Cleaners,null,Hayashida,521.0,GCPKFKSEWG
2021-01-05,Water,Heaters,null,Omuro,1510.0,POEZMGDXLN
2021-01-05,Refrigerators,null,null,Akaza,2963.0,XVIOZZOUTN
2021-01-05,Rice,Cookers,null,Akaza,2876.0,KSNN8R2CCO
2021-01-05,Refrigerators,null,null,Shimada,6993.0,SFCA6H6QNU
2021-01-05,Air,Conditioners,null,Yoshikawa,6476.0,NTMMOBBPEE
2021-01-05,Ovens,&,Cooktops,Sugiura,1599.0,LBABGBBMJJ
2021-01-05,Ovens,&,Cooktops,Toshino,2761.0,LFIEXBAPFQ
2021-01-05,Ovens,&,Cooktops,Ikeda,356.0,ZTEIJGNYNC
2021-01-05,Refrigerators,null,null,Hisami,1043.0,MXC7NMNBIW
2021-01-05,Dishwashers,null,null,Sugiura,2237.0,KR2Q6QT8PE
2021-01-05,Vacuum,Cleaners,null,Toshino,216.0,NHXJMH55UY
2021-01-05,Dishwashers,null,null,Katayama,1627.0,ZWNGQMERMH
2021-01-05,Water,Heaters,null,Ikeda,,AHSRVKIOLJ
2021-01-06,Refrigerators,null,null,Akaza,2895.0,XVIOZZOUTN
2021-01-06,Washers,&,Dryers,Shimada,1502.0,RBRMDIXXGL
2021-01-06,Rice,Cookers,null,Funami,9442.0,YPD6CTR0JA
2021-01-06,Air,Conditioners,null,Akaza,1803.0,IVOI4I03JA
2021-01-06,Dishwashers,null,null,Sugiura,2221.0,KR2Q6QT8PE
2021-01-06,Ovens,&,Cooktops,Omuro,13139.0,HWTFIGIXOL
2021-01-06,Water,Pumps,null,Ikeda,1043.0,VYD6DV2OVE
2021-01-06,Ovens,&,Cooktops,Shimada,1384.0,WVJTPVZKAQ
