Date,Category1,Category2,Category3,Maker,Sales,Identifier
2013-10-01,Washers,&,Dryers,Kikuma,1955.0,QFY2WV5LUE
2013-10-01,Vacuum,Cleaners,null,Funami,901.0,VEWPPXWTWS
2013-10-01,Refrigerators,null,null,Hisami,88.0,MXC7NMNBIW
2013-10-01,Washers,&,Dryers,Hayashida,3363.0,AHJK2FTTBH
2013-10-01,Dishwashers,null,null,Katayama,1061.0,ZWNGQMERMH
2013-10-01,Televisions,null,null,Katayama,168.0,VZAQLWEGXU
2013-10-01,Ovens,&,Cooktops,Omuro,25482.0,HWTFIGIXOL
2013-10-01,Rice,Cookers,null,Akaza,1085.0,KSNN8R2CCO
2013-10-01,Water,Heaters,null,Sugiura,1814.0,UPJKNMIDRB
2013-10-01,Ovens,&,Cooktops,Sugiura,5305.0,LBABGBBMJJ
2013-10-01,Rice,Cookers,null,Funami,5217.0,YPD6CTR0JA
2013-10-01,Vacuum,Cleaners,null,Toshino,876.0,NHXJMH55UY
2013-10-01,Water,Pumps,null,Yoshikawa,,TLSY3MWMK8
2013-10-01,Rice,Cookers,null,Toshino,7024.0,ECQPIOYXZO
2013-10-01,Air,Conditioners,null,Akaza,946.0,IVOI4I03JA
2013-10-01,Water,Pumps,null,Furutani,13279.0,FVDHIZGQRC
2013-10-01,Air,Conditioners,null,Toshino,4103.0,RVFWTWSMNU
2013-10-01,Rice,Cookers,null,Furutani,6074.0,ZJZZJNDFOZ
2013-10-01,Washers,&,Dryers,Akaza,6343.0,VUQUQMHODG
2013-10-01,Dishwashers,null,null,Matsumoto,473.0,UPHDCCFDRL
2013-10-01,Water,Heaters,null,Omuro,603.0,POEZMGDXLN
2013-10-01,Dishwashers,null,null,Nanase,2358.0,AVXSMNNRDX
2013-10-01,Water,Heaters,null,Furutani,1088.0,PF4KB33DVZ
2013-10-01,Rice,Cookers,null,Ikeda,1399.0,JYINACMKHE
2013-10-01,Washers,&,Dryers,Okamoto,2265.0,FUFHZH9WRW
2013-10-01,Refrigerators,null,null,Funami,992.0,BIBIOOIHA
2013-10-01,Vacuum,Cleaners,null,Hisami,1460.0,VNZSEQOSNP
2013-10-01,Refrigerators,null,null,Akaza,1176.0,XVIOZZOUTN
2013-10-01,Rice,Cookers,null,Matsumoto,3595.0,TJLYGOSEBQ
2013-10-01,Televisions,null,null,Shimada,565.0,GHOAPVUVYL
2013-10-01,Ovens,&,Cooktops,Ikeda,278.0,ZTEIJGNYNC
2013-10-01,Water,Pumps,null,Funami,18443.0,ZJPMAJIMIT
2013-10-01,Air,Conditioners,null,Yoshikawa,4270.0,NTMMOBBPEE
2013-10-01,Refrigerators,null,null,Nanase,603.0,GQUIAFQIRH
2013-10-01,Televisions,null,null,Okamoto,1269.0,HANYALJGGA
2013-10-01,Vacuum,Cleaners,null,Hayashida,260.0,GCPKFKSEWG
2013-10-01,Washers,&,Dryers,Shimada,5397.0,RBRMDIXXGL
2013-10-01,Ovens,&,Cooktops,Akaza,,PHFB77Q5OA
2013-10-01,Air,Conditioners,null,Funami,1478.0,HWQKLKDVSB
2013-10-01,Vacuum,Cleaners,null,Akaza,922.0,ZBYVQNRPUP
2013-10-01,Ovens,&,Cooktops,Toshino,2483.0,LFIEXBAPFQ
2013-10-01,Dishwashers,null,null,Sugiura,1200.0,KR2Q6QT8PE
2013-10-01,Water,Pumps,null,Ikeda,383.0,VYD6DV2OVE
2013-10-01,Refrigerators,null,null,Omuro,10023.0,FUWHINIXUA
2013-10-01,Refrigerators,null,null,Yoshikawa,3968.0,UG2IU3EFWI
2013-10-01,Ovens,&,Cooktops,Shimada,880.0,WVJTPVZKAQ
2013-10-01,Refrigerators,null,null,Shimada,2223.0,SFCA6H6QNU
2013-10-02,Ovens,&,Cooktops,Sugiura,5344.0,LBABGBBMJJ
2013-10-02,Water,Heaters,null,Sugiura,1805.0,UPJKNMIDRB
2013-10-02,Water,Pumps,null,Ikeda,376.0,VYD6DV2OVE
2013-10-02,Televisions,null,null,Shimada,559.0,GHOAPVUVYL
2013-10-02,Refrigerators,null,null,Shimada,2219.0,SFCA6H6QNU
2013-10-02,Rice,Cookers,null,Matsumoto,3645.0,TJLYGOSEBQ
2013-10-02,Air,Conditioners,null,Yoshikawa,4257.0,NTMMOBBPEE
2013-10-02,Washers,&,Dryers,Akaza,6350.0,VUQUQMHODG
2013-10-02,Televisions,null,null,Okamoto,1300.0,HANYALJGGA
2013-10-02,Rice,Cookers,null,Toshino,6969.0,ECQPIOYXZO
2013-10-02,Rice,Cookers,null,Funami,5322.0,YPD6CTR0JA
2013-10-02,Vacuum,Cleaners,null,Toshino,884.0,NHXJMH55UY
2013-10-02,Rice,Cookers,null,Ikeda,1409.0,JYINACMKHE
2013-10-02,Dishwashers,null,null,Nanase,2307.0,AVXSMNNRDX
2013-10-02,Air,Conditioners,null,Toshino,4189.0,RVFWTWSMNU
2013-10-02,Dishwashers,null,null,Matsumoto,481.0,UPHDCCFDRL
2013-10-02,Water,Pumps,null,Yoshikawa,2371.0,TLSY3MWMK8
2013-10-02,Ovens,&,Cooktops,Shimada,895.0,WVJTPVZKAQ
2013-10-02,Refrigerators,null,null,Akaza,1176.0,XVIOZZOUTN
2013-10-02,Ovens,&,Cooktops,Ikeda,280.0,ZTEIJGNYNC
2013-10-02,Washers,&,Dryers,Hayashida,3358.0,AHJK2FTTBH
2013-10-02,Water,Heaters,null,Omuro,598.0,POEZMGDXLN
2013-10-02,Vacuum,Cleaners,null,Akaza,909.0,ZBYVQNRPUP
2013-10-02,Ovens,&,Cooktops,Akaza,488.0,PHFB77Q5OA
2013-10-02,Vacuum,Cleaners,null,Funami,911.0,VEWPPXWTWS
2013-10-02,Ovens,&,Cooktops,Toshino,2445.0,LFIEXBAPFQ
2013-10-02,Washers,&,Dryers,Shimada,5452.0,RBRMDIXXGL
2013-10-02,Dishwashers,null,null,Sugiura,1201.0,KR2Q6QT8PE
2013-10-02,Air,Conditioners,null,Akaza,925.0,IVOI4I03JA
2013-10-02,Refrigerators,null,null,Yoshikawa,4056.0,UG2IU3EFWI
2013-10-02,Refrigerators,null,null,Omuro,10291.0,FUWHINIXUA
2013-10-02,Air,Conditioners,null,Funami,1503.0,HWQKLKDVSB
2013-10-02,Refrigerators,null,null,Nanase,604.0,GQUIAFQIRH
2013-10-02,Refrigerators,null,null,Hisami,82.0,MXC7NMNBIW
2013-10-02,Dishwashers,null,null,Katayama,1047.0,ZWNGQMERMH
2013-10-02,Rice,Cookers,null,Akaza,1091.0,KSNN8R2CCO
2013-10-02,Vacuum,Cleaners,null,Hayashida,280.0,GCPKFKSEWG
2013-10-02,Washers,&,Dryers,Okamoto,2270.0,FUFHZH9WRW
2013-10-02,Water,Pumps,null,Furutani,13292.0,FVDHIZGQRC
2013-10-02,Televisions,null,null,Katayama,177.0,VZAQLWEGXU
2013-10-02,Ovens,&,Cooktops,Omuro,26135.0,HWTFIGIXOL
2013-10-02,Refrigerators,null,null,Funami,996.0,BIBIOOIHA
2013-10-02,Water,Heaters,null,Furutani,1097.0,PF4KB33DVZ
2013-10-02,Washers,&,Dryers,Kikuma,1949.0,QFY2WV5LUE
2013-10-02,Vacuum,Cleaners,null,Hisami,1507.0,VNZSEQOSNP
2013-10-02,Water,Pumps,null,Funami,19119.0,ZJPMAJIMIT
2013-10-02,Rice,Cookers,null,Furutani,6217.0,ZJZZJNDFOZ
2013-10-03,Rice,Cookers,null,Akaza,1089.0,KSNN8R2CCO
2013-10-03,Water,Heaters,null,Omuro,602.0,POEZMGDXLN
2013-10-03,Vacuum,Cleaners,null,Hisami,1485.0,VNZSEQOSNP
2013-10-03,Televisions,null,null,Okamoto,1317.0,HANYALJGGA
2013-10-03,Air,Conditioners,null,Toshino,4198.0,RVFWTWSMNU
2013-10-03,Rice,Cookers,null,Ikeda,1433.0,JYINACMKHE
2013-10-03,Water,Heaters,null,Sugiura,1811.0,UPJKNMIDRB
2013-10-03,Air,Conditioners,null,Funami,1501.0,HWQKLKDVSB
2013-10-03,Refrigerators,null,null,Nanase,602.0,GQUIAFQIRH
2013-10-03,Refrigerators,null,null,Akaza,1173.0,XVIOZZOUTN
2013-10-03,Dishwashers,null,null,Katayama,1053.0,ZWNGQMERMH
2013-10-03,Vacuum,Cleaners,null,Toshino,877.0,NHXJMH55UY
2013-10-03,Vacuum,Cleaners,null,Hayashida,,GCPKFKSEWG
2013-10-03,Rice,Cookers,null,Furutani,6184.0,ZJZZJNDFOZ
2013-10-03,Vacuum,Cleaners,null,Akaza,927.0,ZBYVQNRPUP
2013-10-03,Water,Pumps,null,Furutani,13504.0,FVDHIZGQRC
2013-10-03,Refrigerators,null,null,Omuro,10469.0,FUWHINIXUA
2013-10-03,Refrigerators,null,null,Shimada,2215.0,SFCA6H6QNU
2013-10-03,Washers,&,Dryers,Hayashida,3359.0,AHJK2FTTBH
2013-10-03,Vacuum,Cleaners,null,Funami,945.0,VEWPPXWTWS
2013-10-03,Ovens,&,Cooktops,Ikeda,283.0,ZTEIJGNYNC
2013-10-03,Air,Conditioners,null,Yoshikawa,4311.0,NTMMOBBPEE
2013-10-03,Refrigerators,null,null,Yoshikawa,4104.0,UG2IU3EFWI
2013-10-03,Dishwashers,null,null,Sugiura,1231.0,KR2Q6QT8PE
2013-10-03,Televisions,null,null,Shimada,567.0,GHOAPVUVYL
2013-10-03,Rice,Cookers,null,Matsumoto,3657.0,TJLYGOSEBQ
2013-10-03,Televisions,null,null,Katayama,170.0,VZAQLWEGXU
2013-10-03,Water,Heaters,null,Furutani,1098.0,PF4KB33DVZ
2013-10-03,Refrigerators,null,null,Funami,996.0,BIBIOOIHA
2013-10-03,Ovens,&,Cooktops,Omuro,27596.0,HWTFIGIXOL
2013-10-03,Air,Conditioners,null,Akaza,935.0,IVOI4I03JA
2013-10-03,Ovens,&,Cooktops,Akaza,486.0,PHFB77Q5OA
2013-10-03,Washers,&,Dryers,Okamoto,2274.0,FUFHZH9WRW
2013-10-03,Dishwashers,null,null,Nanase,2347.0,AVXSMNNRDX
2013-10-03,Water,Pumps,null,Ikeda,375.0,VYD6DV2OVE
2013-10-03,Refrigerators,null,null,Hisami,84.0,MXC7NMNBIW
2013-10-03,Water,Pumps,null,Yoshikawa,2379.0,TLSY3MWMK8
2013-10-03,Washers,&,Dryers,Shimada,5301.0,RBRMDIXXGL
2013-10-03,Ovens,&,Cooktops,Shimada,934.0,WVJTPVZKAQ
2013-10-03,Ovens,&,Cooktops,Toshino,2461.0,LFIEXBAPFQ
2013-10-03,Washers,&,Dryers,Kikuma,1952.0,QFY2WV5LUE
2013-10-03,Water,Pumps,null,Funami,18963.0,ZJPMAJIMIT
2013-10-03,Rice,Cookers,null,Toshino,6875.0,ECQPIOYXZO
2013-10-03,Washers,&,Dryers,Akaza,6469.0,VUQUQMHODG
2013-10-03,Ovens,&,Cooktops,Sugiura,5307.0,LBABGBBMJJ
2013-10-03,Dishwashers,null,null,Matsumoto,484.0,UPHDCCFDRL
2013-10-03,Rice,Cookers,null,Funami,5403.0,YPD6CTR0JA
2013-10-04,Refrigerators,null,null,Funami,994.0,BIBIOOIHA
2013-10-04,Refrigerators,null,null,Nanase,608.0,GQUIAFQIRH
2013-10-04,Water,Heaters,null,Furutani,1128.0,PF4KB33DVZ
2013-10-04,Air,Conditioners,null,Funami,1505.0,HWQKLKDVSB
2013-10-04,Washers,&,Dryers,Okamoto,2244.0,FUFHZH9WRW
2013-10-04,Rice,Cookers,null,Furutani,6157.0,ZJZZJNDFOZ
2013-10-04,Rice,Cookers,null,Toshino,6696.0,ECQPIOYXZO
2013-10-04,Water,Pumps,null,Funami,18489.0,ZJPMAJIMIT
2013-10-04,Water,Pumps,null,Ikeda,,VYD6DV2OVE
2013-10-04,Washers,&,Dryers,Kikuma,1958.0,QFY2WV5LUE
2013-10-04,Ovens,&,Cooktops,Shimada,891.0,WVJTPVZKAQ
2013-10-04,Televisions,null,null,Okamoto,1302.0,HANYALJGGA
2013-10-04,Washers,&,Dryers,Akaza,6408.0,VUQUQMHODG
2013-10-04,Dishwashers,null,null,Matsumoto,468.0,UPHDCCFDRL
2013-10-04,Water,Heaters,null,Omuro,603.0,POEZMGDXLN
2013-10-04,Dishwashers,null,null,Nanase,2370.0,AVXSMNNRDX
2013-10-04,Refrigerators,null,null,Akaza,1166.0,XVIOZZOUTN
2013-10-04,Ovens,&,Cooktops,Ikeda,281.0,ZTEIJGNYNC
2013-10-04,Televisions,null,null,Shimada,547.0,GHOAPVUVYL
2013-10-04,Rice,Cookers,null,Matsumoto,3607.0,TJLYGOSEBQ
2013-10-04,Vacuum,Cleaners,null,Hisami,1469.0,VNZSEQOSNP
2013-10-04,Air,Conditioners,null,Yoshikawa,4227.0,NTMMOBBPEE
2013-10-04,Rice,Cookers,null,Ikeda,1423.0,JYINACMKHE
2013-10-04,Refrigerators,null,null,Yoshikawa,4068.0,UG2IU3EFWI
2013-10-04,Refrigerators,null,null,Hisami,83.0,MXC7NMNBIW
2013-10-04,Dishwashers,null,null,Sugiura,1200.0,KR2Q6QT8PE
2013-10-04,Washers,&,Dryers,Hayashida,3355.0,AHJK2FTTBH
2013-10-04,Dishwashers,null,null,Katayama,1039.0,ZWNGQMERMH
2013-10-04,Water,Heaters,null,Sugiura,1793.0,UPJKNMIDRB
2013-10-04,Televisions,null,null,Katayama,172.0,VZAQLWEGXU
2013-10-04,Refrigerators,null,null,Omuro,10412.0,FUWHINIXUA
2013-10-04,Vacuum,Cleaners,null,Hayashida,273.0,GCPKFKSEWG
2013-10-04,Air,Conditioners,null,Akaza,921.0,IVOI4I03JA
2013-10-04,Water,Pumps,null,Furutani,12887.0,FVDHIZGQRC
2013-10-04,Rice,Cookers,null,Akaza,1104.0,KSNN8R2CCO
2013-10-04,Ovens,&,Cooktops,Sugiura,5251.0,LBABGBBMJJ
2013-10-04,Vacuum,Cleaners,null,Toshino,856.0,NHXJMH55UY
2013-10-04,Rice,Cookers,null,Funami,5182.0,YPD6CTR0JA
2013-10-04,Water,Pumps,null,Yoshikawa,2344.0,TLSY3MWMK8
2013-10-04,Air,Conditioners,null,Toshino,4197.0,RVFWTWSMNU
2013-10-04,Ovens,&,Cooktops,Omuro,27752.0,HWTFIGIXOL
2013-10-04,Vacuum,Cleaners,null,Funami,947.0,VEWPPXWTWS
2013-10-04,Refrigerators,null,null,Shimada,2228.0,SFCA6H6QNU
2013-10-04,Vacuum,Cleaners,null,Akaza,918.0,ZBYVQNRPUP
