Date,Category1,Category2,Category3,Maker,Sales,Identifier
2020-10-01,Washers,&,Dryers,Kikuma,1446.0,QFY2WV5LUE
2020-10-01,Rice,Cookers,null,Funami,10155.0,YPD6CTR0JA
2020-10-01,Air,Conditioners,null,Funami,3160.0,HWQKLKDVSB
2020-10-01,Dishwashers,null,null,Matsumoto,301.0,UPHDCCFDRL
2020-10-01,Water,Pumps,null,Yoshikawa,988.0,TLSY3MWMK8
2020-10-01,Washers,&,Dryers,Okamoto,436.0,FUFHZH9WRW
2020-10-01,Vacuum,Cleaners,null,Akaza,677.0,ZBYVQNRPUP
2020-10-01,Televisions,null,null,Shimada,3172.0,GHOAPVUVYL
2020-10-01,Vacuum,Cleaners,null,Hayashida,352.0,GCPKFKSEWG
2020-10-01,Dishwashers,null,null,Nanase,3638.0,AVXSMNNRDX
2020-10-01,Vacuum,Cleaners,null,Hisami,746.0,VNZSEQOSNP
2020-10-01,Dishwashers,null,null,Ikeda,130.0,HO4RC4RTDS
2020-10-01,Refrigerators,null,null,Nanase,739.0,GQUIAFQIRH
2020-10-01,Televisions,null,null,Kikuma,742.0,FRBLLORNXN
2020-10-01,Rice,Cookers,null,Ikeda,1166.0,JYINACMKHE
2020-10-01,Rice,Cookers,null,Akaza,2415.0,KSNN8R2CCO
2020-10-01,Ovens,&,Cooktops,Shimada,1182.0,WVJTPVZKAQ
2020-10-01,Ovens,&,Cooktops,Omuro,8223.0,HWTFIGIXOL
2020-10-01,Water,Pumps,null,Funami,10783.0,ZJPMAJIMIT
2020-10-01,Washers,&,Dryers,Shimada,718.0,RBRMDIXXGL
2020-10-01,Water,Pumps,null,Furutani,9557.0,FVDHIZGQRC
2020-10-01,Refrigerators,null,null,Akaza,1185.0,XVIOZZOUTN
2020-10-01,Vacuum,Cleaners,null,Toshino,122.0,NHXJMH55UY
2020-10-01,Washers,&,Dryers,Akaza,4615.0,VUQUQMHODG
2020-10-01,Refrigerators,null,null,Yoshikawa,2269.0,UG2IU3EFWI
2020-10-01,Refrigerators,null,null,Omuro,27845.0,FUWHINIXUA
2020-10-01,Air,Conditioners,null,Akaza,1231.0,IVOI4I03JA
2020-10-01,Water,Heaters,null,Yoshikawa,135.0,DUVTZNWNAB
2020-10-01,Rice,Cookers,null,Furutani,8047.0,ZJZZJNDFOZ
2020-10-01,Ovens,&,Cooktops,Ikeda,196.0,ZTEIJGNYNC
2020-10-01,Refrigerators,null,null,Funami,738.0,BIBIOOIHA
2020-10-01,Air,Conditioners,null,Yoshikawa,4564.0,NTMMOBBPEE
2020-10-01,Ovens,&,Cooktops,Sugiura,960.0,LBABGBBMJJ
2020-10-01,Water,Heaters,null,Ikeda,219.0,AHSRVKIOLJ
2020-10-01,Water,Heaters,null,Furutani,837.0,PF4KB33DVZ
2020-10-01,Rice,Cookers,null,Toshino,7196.0,ECQPIOYXZO
2020-10-01,Water,Heaters,null,Sugiura,1121.0,UPJKNMIDRB
2020-10-01,Rice,Cookers,null,Matsumoto,5791.0,TJLYGOSEBQ
2020-10-01,Televisions,null,null,Katayama,3188.0,VZAQLWEGXU
2020-10-01,Ovens,&,Cooktops,Toshino,2007.0,LFIEXBAPFQ
2020-10-01,Televisions,null,null,Okamoto,1605.0,HANYALJGGA
2020-10-01,Vacuum,Cleaners,null,Funami,567.0,VEWPPXWTWS
2020-10-01,Refrigerators,null,null,Hisami,320.0,MXC7NMNBIW
2020-10-01,Ovens,&,Cooktops,Akaza,356.0,PHFB77Q5OA
2020-10-01,Water,Heaters,null,Omuro,501.0,POEZMGDXLN
2020-10-01,Dishwashers,null,null,Sugiura,729.0,KR2Q6QT8PE
2020-10-01,Air,Conditioners,null,Toshino,5185.0,RVFWTWSMNU
2020-10-01,Refrigerators,null,null,Shimada,7025.0,SFCA6H6QNU
2020-10-01,Dishwashers,null,null,Katayama,701.0,ZWNGQMERMH
2020-10-01,Water,Pumps,null,Ikeda,468.0,VYD6DV2OVE
2020-10-01,Televisions,null,null,Nanase,367.0,EFCRJFQTCD
2020-10-01,Washers,&,Dryers,Hayashida,1932.0,AHJK2FTTBH
2020-10-02,Refrigerators,null,null,Shimada,7022.0,SFCA6H6QNU
2020-10-02,Dishwashers,null,null,Nanase,3604.0,AVXSMNNRDX
2020-10-02,Refrigerators,null,null,Omuro,27545.0,FUWHINIXUA
2020-10-02,Refrigerators,null,null,Funami,731.0,BIBIOOIHA
2020-10-02,Water,Heaters,null,Furutani,810.0,PF4KB33DVZ
2020-10-02,Vacuum,Cleaners,null,Hayashida,349.0,GCPKFKSEWG
2020-10-02,Washers,&,Dryers,Kikuma,1448.0,QFY2WV5LUE
2020-10-02,Ovens,&,Cooktops,Ikeda,197.0,ZTEIJGNYNC
2020-10-02,Washers,&,Dryers,Okamoto,408.0,FUFHZH9WRW
2020-10-02,Water,Heaters,null,Yoshikawa,140.0,DUVTZNWNAB
2020-10-02,Refrigerators,null,null,Yoshikawa,2225.0,UG2IU3EFWI
2020-10-02,Rice,Cookers,null,Funami,10091.0,YPD6CTR0JA
2020-10-02,Water,Pumps,null,Funami,10607.0,ZJPMAJIMIT
2020-10-02,Washers,&,Dryers,Akaza,4600.0,VUQUQMHODG
2020-10-02,Televisions,null,null,Nanase,362.0,EFCRJFQTCD
2020-10-02,Televisions,null,null,Kikuma,740.0,FRBLLORNXN
2020-10-02,Washers,&,Dryers,Hayashida,1994.0,AHJK2FTTBH
2020-10-02,Vacuum,Cleaners,null,Akaza,663.0,ZBYVQNRPUP
2020-10-02,Ovens,&,Cooktops,Toshino,1976.0,LFIEXBAPFQ
2020-10-02,Dishwashers,null,null,Matsumoto,311.0,UPHDCCFDRL
2020-10-02,Televisions,null,null,Okamoto,1567.0,HANYALJGGA
2020-10-02,Dishwashers,null,null,Ikeda,125.0,HO4RC4RTDS
2020-10-02,Ovens,&,Cooktops,Sugiura,911.0,LBABGBBMJJ
2020-10-02,Vacuum,Cleaners,null,Toshino,118.0,NHXJMH55UY
2020-10-02,Ovens,&,Cooktops,Omuro,8111.0,HWTFIGIXOL
2020-10-02,Televisions,null,null,Shimada,3038.0,GHOAPVUVYL
2020-10-02,Washers,&,Dryers,Shimada,691.0,RBRMDIXXGL
2020-10-02,Dishwashers,null,null,Sugiura,722.0,KR2Q6QT8PE
2020-10-02,Refrigerators,null,null,Nanase,723.0,GQUIAFQIRH
2020-10-02,Rice,Cookers,null,Akaza,2420.0,KSNN8R2CCO
2020-10-02,Vacuum,Cleaners,null,Funami,555.0,VEWPPXWTWS
2020-10-02,Air,Conditioners,null,Yoshikawa,4502.0,NTMMOBBPEE
2020-10-02,Water,Heaters,null,Sugiura,1074.0,UPJKNMIDRB
2020-10-02,Water,Pumps,null,Ikeda,463.0,VYD6DV2OVE
2020-10-02,Rice,Cookers,null,Ikeda,1154.0,JYINACMKHE
2020-10-02,Ovens,&,Cooktops,Akaza,338.0,PHFB77Q5OA
2020-10-02,Water,Heaters,null,Ikeda,224.0,AHSRVKIOLJ
2020-10-02,Rice,Cookers,null,Matsumoto,5732.0,TJLYGOSEBQ
2020-10-02,Water,Pumps,null,Furutani,9436.0,FVDHIZGQRC
2020-10-02,Rice,Cookers,null,Furutani,7987.0,ZJZZJNDFOZ
2020-10-02,Televisions,null,null,Katayama,3042.0,VZAQLWEGXU
2020-10-02,Refrigerators,null,null,Akaza,1133.0,XVIOZZOUTN
2020-10-02,Ovens,&,Cooktops,Shimada,1143.0,WVJTPVZKAQ
2020-10-02,Water,Heaters,null,Omuro,494.0,POEZMGDXLN
2020-10-02,Refrigerators,null,null,Hisami,313.0,MXC7NMNBIW
2020-10-02,Air,Conditioners,null,Akaza,1200.0,IVOI4I03JA
2020-10-02,Water,Pumps,null,Yoshikawa,961.0,TLSY3MWMK8
2020-10-02,Air,Conditioners,null,Toshino,5207.0,RVFWTWSMNU
2020-10-02,Rice,Cookers,null,Toshino,7092.0,ECQPIOYXZO
2020-10-02,Dishwashers,null,null,Katayama,676.0,ZWNGQMERMH
2020-10-02,Air,Conditioners,null,Funami,3105.0,HWQKLKDVSB
2020-10-02,Vacuum,Cleaners,null,Hisami,754.0,VNZSEQOSNP
2020-10-05,Ovens,&,Cooktops,Toshino,1950.0,LFIEXBAPFQ
2020-10-05,Water,Pumps,null,Ikeda,472.0,VYD6DV2OVE
2020-10-05,Dishwashers,null,null,Katayama,685.0,ZWNGQMERMH
2020-10-05,Televisions,null,null,Okamoto,1565.0,HANYALJGGA
2020-10-05,Rice,Cookers,null,Ikeda,1135.0,JYINACMKHE
2020-10-05,Air,Conditioners,null,Funami,3164.0,HWQKLKDVSB
2020-10-05,Dishwashers,null,null,Ikeda,122.0,HO4RC4RTDS
2020-10-05,Vacuum,Cleaners,null,Akaza,692.0,ZBYVQNRPUP
2020-10-05,Televisions,null,null,Katayama,3140.0,VZAQLWEGXU
2020-10-05,Air,Conditioners,null,Yoshikawa,4636.0,NTMMOBBPEE
2020-10-05,Water,Heaters,null,Omuro,518.0,POEZMGDXLN
2020-10-05,Water,Heaters,null,Sugiura,1098.0,UPJKNMIDRB
2020-10-05,Ovens,&,Cooktops,Akaza,341.0,PHFB77Q5OA
2020-10-05,Water,Heaters,null,Furutani,817.0,PF4KB33DVZ
2020-10-05,Dishwashers,null,null,Nanase,3589.0,AVXSMNNRDX
2020-10-05,Rice,Cookers,null,Furutani,8056.0,ZJZZJNDFOZ
2020-10-05,Ovens,&,Cooktops,Ikeda,198.0,ZTEIJGNYNC
2020-10-05,Refrigerators,null,null,Omuro,27596.0,FUWHINIXUA
2020-10-05,Ovens,&,Cooktops,Sugiura,935.0,LBABGBBMJJ
2020-10-05,Vacuum,Cleaners,null,Funami,559.0,VEWPPXWTWS
2020-10-05,Refrigerators,null,null,Akaza,1176.0,XVIOZZOUTN
2020-10-05,Refrigerators,null,null,Shimada,7193.0,SFCA6H6QNU
2020-10-05,Water,Pumps,null,Furutani,9472.0,FVDHIZGQRC
2020-10-05,Rice,Cookers,null,Matsumoto,,TJLYGOSEBQ
2020-10-05,Televisions,null,null,Kikuma,731.0,FRBLLORNXN
2020-10-05,Vacuum,Cleaners,null,Hisami,782.0,VNZSEQOSNP
2020-10-05,Water,Heaters,null,Ikeda,218.0,AHSRVKIOLJ
2020-10-05,Air,Conditioners,null,Toshino,5359.0,RVFWTWSMNU
2020-10-05,Washers,&,Dryers,Okamoto,437.0,FUFHZH9WRW
2020-10-05,Refrigerators,null,null,Funami,743.0,BIBIOOIHA
2020-10-05,Water,Pumps,null,Yoshikawa,996.0,TLSY3MWMK8
2020-10-05,Ovens,&,Cooktops,Omuro,8085.0,HWTFIGIXOL
2020-10-05,Televisions,null,null,Shimada,3094.0,GHOAPVUVYL
2020-10-05,Washers,&,Dryers,Akaza,4544.0,VUQUQMHODG
2020-10-05,Washers,&,Dryers,Shimada,685.0,RBRMDIXXGL
2020-10-05,Refrigerators,null,null,Yoshikawa,2241.0,UG2IU3EFWI
2020-10-05,Washers,&,Dryers,Hayashida,1984.0,AHJK2FTTBH
2020-10-05,Washers,&,Dryers,Kikuma,1441.0,QFY2WV5LUE
2020-10-05,Water,Pumps,null,Funami,10550.0,ZJPMAJIMIT
2020-10-05,Rice,Cookers,null,Funami,10103.0,YPD6CTR0JA
2020-10-05,Dishwashers,null,null,Sugiura,711.0,KR2Q6QT8PE
2020-10-05,Refrigerators,null,null,Hisami,328.0,MXC7NMNBIW
2020-10-05,Televisions,null,null,Nanase,366.0,EFCRJFQTCD
2020-10-05,Refrigerators,null,null,Nanase,,GQUIAFQIRH
2020-10-05,Water,Heaters,null,Yoshikawa,138.0,DUVTZNWNAB
2020-10-05,Air,Conditioners,null,Akaza,1234.0,IVOI4I03JA
2020-10-05,Ovens,&,Cooktops,Shimada,1126.0,WVJTPVZKAQ
2020-10-05,Dishwashers,null,null,Matsumoto,307.0,UPHDCCFDRL
2020-10-05,Rice,Cookers,null,Akaza,2435.0,KSNN8R2CCO
2020-10-05,Rice,Cookers,null,Toshino,7118.0,ECQPIOYXZO
2020-10-05,Vacuum,Cleaners,null,Hayashida,340.0,GCPKFKSEWG
2020-10-05,Vacuum,Cleaners,null,Toshino,120.0,NHXJMH55UY
2020-10-06,Ovens,&,Cooktops,Sugiura,966.0,LBABGBBMJJ
2020-10-06,Water,Heaters,null,Furutani,872.0,PF4KB33DVZ
2020-10-06,Refrigerators,null,null,Omuro,28514.0,FUWHINIXUA
2020-10-06,Ovens,&,Cooktops,Omuro,8120.0,HWTFIGIXOL
2020-10-06,Refrigerators,null,null,Hisami,336.0,MXC7NMNBIW
2020-10-06,Televisions,null,null,Kikuma,745.0,FRBLLORNXN
2020-10-06,Vacuum,Cleaners,null,Akaza,699.0,ZBYVQNRPUP
2020-10-06,Air,Conditioners,null,Toshino,5478.0,RVFWTWSMNU
