Date,Category1,Category2,Category3,Maker,Sales,Identifier
2017-07-03,Dishwashers,null,null,Nanase,1884.0,AVXSMNNRDX
2017-07-03,Ovens,&,Cooktops,Sugiura,2342.0,LBABGBBMJJ
2017-07-03,Refrigerators,null,null,Omuro,18497.0,FUWHINIXUA
2017-07-03,Water,Heaters,null,Furutani,3222.0,PF4KB33DVZ
2017-07-03,Washers,&,Dryers,Kikuma,1803.0,QFY2WV5LUE
2017-07-03,Rice,Cookers,null,Matsumoto,3293.0,TJLYGOSEBQ
2017-07-03,Dishwashers,null,null,Katayama,725.0,ZWNGQMERMH
2017-07-03,Air,Conditioners,null,Yoshikawa,6615.0,NTMMOBBPEE
2017-07-03,Ovens,&,Cooktops,Akaza,440.0,PHFB77Q5OA
2017-07-03,Refrigerators,null,null,Yoshikawa,5158.0,UG2IU3EFWI
2017-07-03,Refrigerators,null,null,Hisami,753.0,MXC7NMNBIW
2017-07-03,Water,Heaters,null,Ikeda,,AHSRVKIOLJ
2017-07-03,Rice,Cookers,null,Furutani,9908.0,ZJZZJNDFOZ
2017-07-03,Ovens,&,Cooktops,Toshino,2418.0,LFIEXBAPFQ
2017-07-03,Refrigerators,null,null,Shimada,2994.0,SFCA6H6QNU
2017-07-03,Washers,&,Dryers,Hayashida,846.0,AHJK2FTTBH
2017-07-03,Refrigerators,null,null,Akaza,686.0,XVIOZZOUTN
2017-07-03,Water,Pumps,null,Furutani,10220.0,FVDHIZGQRC
2017-07-03,Vacuum,Cleaners,null,Hayashida,644.0,GCPKFKSEWG
2017-07-03,Water,Pumps,null,Ikeda,3207.0,VYD6DV2OVE
2017-07-03,Vacuum,Cleaners,null,Toshino,555.0,NHXJMH55UY
2017-07-03,Rice,Cookers,null,Akaza,2203.0,KSNN8R2CCO
2017-07-03,Washers,&,Dryers,Akaza,8799.0,VUQUQMHODG
2017-07-03,Rice,Cookers,null,Ikeda,1414.0,JYINACMKHE
2017-07-03,Water,Pumps,null,Yoshikawa,769.0,TLSY3MWMK8
2017-07-03,Ovens,&,Cooktops,Omuro,17812.0,HWTFIGIXOL
2017-07-03,Air,Conditioners,null,Toshino,6727.0,RVFWTWSMNU
2017-07-03,Air,Conditioners,null,Funami,3098.0,HWQKLKDVSB
2017-07-03,Dishwashers,null,null,Matsumoto,620.0,UPHDCCFDRL
2017-07-03,Rice,Cookers,null,Funami,8803.0,YPD6CTR0JA
2017-07-03,Vacuum,Cleaners,null,Hisami,1874.0,VNZSEQOSNP
2017-07-03,Refrigerators,null,null,Nanase,895.0,GQUIAFQIRH
2017-07-03,Televisions,null,null,Katayama,2913.0,VZAQLWEGXU
2017-07-03,Water,Heaters,null,Omuro,2334.0,POEZMGDXLN
2017-07-03,Televisions,null,null,Kikuma,251.0,FRBLLORNXN
2017-07-03,Ovens,&,Cooktops,Ikeda,281.0,ZTEIJGNYNC
2017-07-03,Dishwashers,null,null,Sugiura,701.0,KR2Q6QT8PE
2017-07-03,Refrigerators,null,null,Funami,1245.0,BIBIOOIHA
2017-07-03,Rice,Cookers,null,Toshino,8790.0,ECQPIOYXZO
2017-07-03,Air,Conditioners,null,Akaza,2596.0,IVOI4I03JA
2017-07-03,Washers,&,Dryers,Shimada,1145.0,RBRMDIXXGL
2017-07-03,Vacuum,Cleaners,null,Funami,1290.0,VEWPPXWTWS
2017-07-03,Water,Heaters,null,Yoshikawa,483.0,DUVTZNWNAB
2017-07-03,Vacuum,Cleaners,null,Akaza,1179.0,ZBYVQNRPUP
2017-07-03,Televisions,null,null,Okamoto,1654.0,HANYALJGGA
2017-07-03,Ovens,&,Cooktops,Shimada,1638.0,WVJTPVZKAQ
2017-07-03,Water,Pumps,null,Funami,18682.0,ZJPMAJIMIT
2017-07-03,Televisions,null,null,Shimada,2899.0,GHOAPVUVYL
2017-07-03,Washers,&,Dryers,Okamoto,1064.0,FUFHZH9WRW
2017-07-03,Water,Heaters,null,Sugiura,2222.0,UPJKNMIDRB
2017-07-04,Water,Pumps,null,Yoshikawa,775.0,TLSY3MWMK8
2017-07-04,Televisions,null,null,Kikuma,243.0,FRBLLORNXN
2017-07-04,Washers,&,Dryers,Kikuma,1793.0,QFY2WV5LUE
2017-07-04,Vacuum,Cleaners,null,Hayashida,,GCPKFKSEWG
2017-07-04,Air,Conditioners,null,Yoshikawa,,NTMMOBBPEE
2017-07-04,Rice,Cookers,null,Funami,8801.0,YPD6CTR0JA
2017-07-04,Vacuum,Cleaners,null,Akaza,1179.0,ZBYVQNRPUP
2017-07-04,Refrigerators,null,null,Nanase,918.0,GQUIAFQIRH
2017-07-04,Rice,Cookers,null,Akaza,2097.0,KSNN8R2CCO
2017-07-04,Televisions,null,null,Katayama,2930.0,VZAQLWEGXU
2017-07-04,Rice,Cookers,null,Toshino,8742.0,ECQPIOYXZO
2017-07-04,Water,Pumps,null,Ikeda,3193.0,VYD6DV2OVE
