Date,Category1,Category2,Category3,Maker,Sales,Identifier
2020-04-01,Vacuum,Cleaners,null,Hayashida,315.0,GCPKFKSEWG
2020-04-01,Air,Conditioners,null,Funami,2920.0,HWQKLKDVSB
2020-04-01,Vacuum,Cleaners,null,Akaza,417.0,ZBYVQNRPUP
2020-04-01,Ovens,&,Cooktops,Toshino,2058.0,LFIEXBAPFQ
2020-04-01,Washers,&,Dryers,Akaza,3751.0,VUQUQMHODG
2020-04-01,Televisions,null,null,Okamoto,1164.0,HANYALJGGA
2020-04-01,Ovens,&,Cooktops,Sugiura,735.0,LBABGBBMJJ
2020-04-01,Air,Conditioners,null,Yoshikawa,3699.0,NTMMOBBPEE
2020-04-01,Televisions,null,null,Kikuma,554.0,FRBLLORNXN
2020-04-01,Televisions,null,null,Katayama,1094.0,VZAQLWEGXU
2020-04-01,Water,Heaters,null,Ikeda,213.0,AHSRVKIOLJ
2020-04-01,Rice,Cookers,null,Toshino,6370.0,ECQPIOYXZO
2020-04-01,Dishwashers,null,null,Ikeda,177.0,HO4RC4RTDS
2020-04-01,Washers,&,Dryers,Okamoto,290.0,FUFHZH9WRW
2020-04-01,Washers,&,Dryers,Hayashida,1442.0,AHJK2FTTBH
2020-04-01,Rice,Cookers,null,Ikeda,926.0,JYINACMKHE
2020-04-01,Refrigerators,null,null,Akaza,1014.0,XVIOZZOUTN
2020-04-01,Washers,&,Dryers,Shimada,405.0,RBRMDIXXGL
2020-04-01,Water,Heaters,null,Omuro,479.0,POEZMGDXLN
2020-04-01,Water,Heaters,null,Furutani,520.0,PF4KB33DVZ
2020-04-01,Dishwashers,null,null,Nanase,2033.0,AVXSMNNRDX
2020-04-01,Rice,Cookers,null,Matsumoto,4753.0,TJLYGOSEBQ
2020-04-01,Refrigerators,null,null,Omuro,27399.0,FUWHINIXUA
2020-04-01,Vacuum,Cleaners,null,Funami,369.0,VEWPPXWTWS
2020-04-01,Water,Heaters,null,Yoshikawa,128.0,DUVTZNWNAB
2020-04-01,Dishwashers,null,null,Sugiura,433.0,KR2Q6QT8PE
2020-04-01,Washers,&,Dryers,Kikuma,1586.0,QFY2WV5LUE
