Date,Category1,Category2,Category3,Maker,Sales,Identifier
2014-04-01,Televisions,null,null,Kikuma,424.0,FRBLLORNXN
2014-04-01,Ovens,&,Cooktops,Sugiura,5252.0,LBABGBBMJJ
2014-04-01,Televisions,null,null,Shimada,877.0,GHOAPVUVYL
2014-04-01,Dishwashers,null,null,Matsumoto,489.0,UPHDCCFDRL
2014-04-01,Refrigerators,null,null,Akaza,1206.0,XVIOZZOUTN
2014-04-01,Water,Heaters,null,Omuro,772.0,POEZMGDXLN
2014-04-01,Water,Pumps,null,Furutani,16481.0,FVDHIZGQRC
2014-04-01,Rice,Cookers,null,Toshino,7449.0,ECQPIOYXZO
2014-04-01,Water,Pumps,null,Funami,23801.0,ZJPMAJIMIT
2014-04-01,Rice,Cookers,null,Ikeda,1453.0,JYINACMKHE
2014-04-01,Refrigerators,null,null,Hisami,100.0,MXC7NMNBIW
2014-04-01,Water,Pumps,null,Yoshikawa,2925.0,TLSY3MWMK8
2014-04-01,Dishwashers,null,null,Katayama,1298.0,ZWNGQMERMH
2014-04-01,Washers,&,Dryers,Akaza,7670.0,VUQUQMHODG
2014-04-01,Washers,&,Dryers,Kikuma,1890.0,QFY2WV5LUE
2014-04-01,Rice,Cookers,null,Furutani,6015.0,ZJZZJNDFOZ
2014-04-01,Ovens,&,Cooktops,Toshino,1890.0,LFIEXBAPFQ
2014-04-01,Water,Pumps,null,Ikeda,449.0,VYD6DV2OVE
2014-04-01,Vacuum,Cleaners,null,Funami,1120.0,VEWPPXWTWS
2014-04-01,Water,Heaters,null,Furutani,1792.0,PF4KB33DVZ
2014-04-01,Televisions,null,null,Okamoto,,HANYALJGGA
2014-04-01,Washers,&,Dryers,Shimada,5059.0,RBRMDIXXGL
2014-04-01,Refrigerators,null,null,Shimada,2093.0,SFCA6H6QNU
2014-04-01,Vacuum,Cleaners,null,Toshino,916.0,NHXJMH55UY
2014-04-01,Washers,&,Dryers,Hayashida,3363.0,AHJK2FTTBH
2014-04-01,Water,Heaters,null,Sugiura,2262.0,UPJKNMIDRB
