Date,Category1,Category2,Category3,Maker,Sales,Identifier
2016-07-01,Ovens,&,Cooktops,Ikeda,517.0,ZTEIJGNYNC
2016-07-01,Rice,Cookers,null,Ikeda,1117.0,JYINACMKHE
2016-07-01,Rice,Cookers,null,Toshino,7000.0,ECQPIOYXZO
2016-07-01,Washers,&,Dryers,Okamoto,982.0,FUFHZH9WRW
2016-07-01,Televisions,null,null,Shimada,1156.0,GHOAPVUVYL
2016-07-01,Water,Pumps,null,Furutani,9234.0,FVDHIZGQRC
2016-07-01,Water,Heaters,null,Ikeda,939.0,AHSRVKIOLJ
2016-07-01,Ovens,&,Cooktops,Sugiura,2340.0,LBABGBBMJJ
2016-07-01,Washers,&,Dryers,Shimada,1463.0,RBRMDIXXGL
2016-07-01,Vacuum,Cleaners,null,Hisami,2095.0,VNZSEQOSNP
2016-07-01,Televisions,null,null,Okamoto,1512.0,HANYALJGGA
2016-07-01,Dishwashers,null,null,Matsumoto,571.0,UPHDCCFDRL
2016-07-01,Water,Heaters,null,Sugiura,2674.0,UPJKNMIDRB
2016-07-01,Televisions,null,null,Katayama,1212.0,VZAQLWEGXU
2016-07-01,Air,Conditioners,null,Toshino,4715.0,RVFWTWSMNU
2016-07-01,Ovens,&,Cooktops,Akaza,,PHFB77Q5OA
2016-07-01,Washers,&,Dryers,Akaza,7406.0,VUQUQMHODG
2016-07-01,Refrigerators,null,null,Shimada,3549.0,SFCA6H6QNU
2016-07-01,Ovens,&,Cooktops,Shimada,884.0,WVJTPVZKAQ
2016-07-01,Dishwashers,null,null,Katayama,699.0,ZWNGQMERMH
2016-07-01,Vacuum,Cleaners,null,Akaza,1415.0,ZBYVQNRPUP
2016-07-01,Washers,&,Dryers,Hayashida,640.0,AHJK2FTTBH
2016-07-01,Air,Conditioners,null,Funami,2144.0,HWQKLKDVSB
2016-07-01,Vacuum,Cleaners,null,Funami,1800.0,VEWPPXWTWS
2016-07-01,Refrigerators,null,null,Hisami,285.0,MXC7NMNBIW
2016-07-01,Ovens,&,Cooktops,Toshino,1570.0,LFIEXBAPFQ
2016-07-01,Rice,Cookers,null,Furutani,8781.0,ZJZZJNDFOZ
