Date,Category1,Category2,Category3,Maker,Sales,Identifier
2017-10-02,Washers,&,Dryers,Shimada,849.0,RBRMDIXXGL
2017-10-02,Ovens,&,Cooktops,Shimada,1771.0,WVJTPVZKAQ
2017-10-02,Rice,Cookers,null,Akaza,1977.0,KSNN8R2CCO
2017-10-02,Washers,&,Dryers,Hayashida,995.0,AHJK2FTTBH
2017-10-02,Televisions,null,null,Katayama,2385.0,VZAQLWEGXU
2017-10-02,Televisions,null,null,Shimada,,GHOAPVUVYL
2017-10-02,Dishwashers,null,null,Katayama,814.0,ZWNGQMERMH
2017-10-02,Rice,Cookers,null,Furutani,,ZJZZJNDFOZ
2017-10-02,Rice,Cookers,null,Ikeda,,JYINACMKHE
2017-10-02,Televisions,null,null,Kikuma,236.0,FRBLLORNXN
2017-10-02,Air,Conditioners,null,Funami,3041.0,HWQKLKDVSB
2017-10-02,Air,Conditioners,null,Yoshikawa,7495.0,NTMMOBBPEE
2017-10-02,Refrigerators,null,null,Yoshikawa,5316.0,UG2IU3EFWI
2017-10-02,Vacuum,Cleaners,null,Toshino,585.0,NHXJMH55UY
2017-10-02,Water,Pumps,null,Furutani,10188.0,FVDHIZGQRC
2017-10-02,Vacuum,Cleaners,null,Hayashida,615.0,GCPKFKSEWG
2017-10-02,Washers,&,Dryers,Akaza,7919.0,VUQUQMHODG
2017-10-02,Air,Conditioners,null,Toshino,6681.0,RVFWTWSMNU
2017-10-02,Ovens,&,Cooktops,Ikeda,298.0,ZTEIJGNYNC
2017-10-02,Water,Pumps,null,Funami,,ZJPMAJIMIT
2017-10-02,Dishwashers,null,null,Sugiura,649.0,KR2Q6QT8PE
2017-10-02,Refrigerators,null,null,Hisami,588.0,MXC7NMNBIW
2017-10-02,Refrigerators,null,null,Omuro,20312.0,FUWHINIXUA
2017-10-02,Rice,Cookers,null,Toshino,8532.0,ECQPIOYXZO
2017-10-02,Ovens,&,Cooktops,Akaza,612.0,PHFB77Q5OA
2017-10-02,Televisions,null,null,Okamoto,1665.0,HANYALJGGA
2017-10-02,Vacuum,Cleaners,null,Funami,1106.0,VEWPPXWTWS
2017-10-02,Dishwashers,null,null,Matsumoto,501.0,UPHDCCFDRL
2017-10-02,Refrigerators,null,null,Funami,1288.0,BIBIOOIHA
2017-10-02,Refrigerators,null,null,Nanase,911.0,GQUIAFQIRH
2017-10-02,Dishwashers,null,null,Nanase,2607.0,AVXSMNNRDX
2017-10-02,Vacuum,Cleaners,null,Akaza,1182.0,ZBYVQNRPUP
2017-10-02,Water,Heaters,null,Ikeda,546.0,AHSRVKIOLJ
2017-10-02,Rice,Cookers,null,Matsumoto,2753.0,TJLYGOSEBQ
2017-10-02,Washers,&,Dryers,Kikuma,2007.0,QFY2WV5LUE
2017-10-02,Rice,Cookers,null,Funami,8887.0,YPD6CTR0JA
2017-10-02,Washers,&,Dryers,Okamoto,694.0,FUFHZH9WRW
2017-10-02,Water,Heaters,null,Sugiura,1811.0,UPJKNMIDRB
2017-10-02,Vacuum,Cleaners,null,Hisami,1787.0,VNZSEQOSNP
2017-10-02,Ovens,&,Cooktops,Sugiura,1566.0,LBABGBBMJJ
2017-10-02,Water,Heaters,null,Omuro,,POEZMGDXLN
2017-10-02,Water,Pumps,null,Ikeda,3295.0,VYD6DV2OVE
2017-10-02,Ovens,&,Cooktops,Toshino,2014.0,LFIEXBAPFQ
2017-10-02,Water,Heaters,null,Yoshikawa,361.0,DUVTZNWNAB
2017-10-02,Water,Pumps,null,Yoshikawa,793.0,TLSY3MWMK8
2017-10-02,Ovens,&,Cooktops,Omuro,19590.0,HWTFIGIXOL
2017-10-02,Water,Heaters,null,Furutani,2421.0,PF4KB33DVZ
2017-10-02,Refrigerators,null,null,Akaza,707.0,XVIOZZOUTN
2017-10-02,Refrigerators,null,null,Shimada,3001.0,SFCA6H6QNU
2017-10-02,Air,Conditioners,null,Akaza,3036.0,IVOI4I03JA
2017-10-03,Water,Heaters,null,Yoshikawa,368.0,DUVTZNWNAB
2017-10-03,Washers,&,Dryers,Shimada,841.0,RBRMDIXXGL
2017-10-03,Dishwashers,null,null,Matsumoto,517.0,UPHDCCFDRL
2017-10-03,Water,Heaters,null,Ikeda,559.0,AHSRVKIOLJ
2017-10-03,Vacuum,Cleaners,null,Akaza,1191.0,ZBYVQNRPUP
2017-10-03,Rice,Cookers,null,Ikeda,1261.0,JYINACMKHE
2017-10-03,Air,Conditioners,null,Akaza,2935.0,IVOI4I03JA
2017-10-03,Ovens,&,Cooktops,Shimada,1787.0,WVJTPVZKAQ
2017-10-03,Rice,Cookers,null,Akaza,2094.0,KSNN8R2CCO
2017-10-03,Washers,&,Dryers,Akaza,8019.0,VUQUQMHODG
2017-10-03,Televisions,null,null,Kikuma,233.0,FRBLLORNXN
