Date,Category1,Category2,Category3,Maker,Sales,Identifier
2020-01-02,Refrigerators,null,null,Funami,968.0,BIBIOOIHA
2020-01-02,Ovens,&,Cooktops,Ikeda,300.0,ZTEIJGNYNC
2020-01-02,Washers,&,Dryers,Okamoto,575.0,FUFHZH9WRW
2020-01-02,Air,Conditioners,null,Akaza,2125.0,IVOI4I03JA
2020-01-02,Air,Conditioners,null,Toshino,,RVFWTWSMNU
2020-01-02,Dishwashers,null,null,Nanase,3618.0,AVXSMNNRDX
2020-01-02,Rice,Cookers,null,Matsumoto,6574.0,TJLYGOSEBQ
2020-01-02,Rice,Cookers,null,Ikeda,1528.0,JYINACMKHE
2020-01-02,Water,Heaters,null,Ikeda,452.0,AHSRVKIOLJ
2020-01-02,Vacuum,Cleaners,null,Toshino,231.0,NHXJMH55UY
2020-01-02,Ovens,&,Cooktops,Toshino,,LFIEXBAPFQ
2020-01-02,Water,Heaters,null,Furutani,1614.0,PF4KB33DVZ
2020-01-02,Water,Heaters,null,Omuro,1500.0,POEZMGDXLN
2020-01-02,Rice,Cookers,null,Funami,11157.0,YPD6CTR0JA
2020-01-02,Ovens,&,Cooktops,Shimada,1498.0,WVJTPVZKAQ
2020-01-02,Ovens,&,Cooktops,Akaza,708.0,PHFB77Q5OA
2020-01-02,Ovens,&,Cooktops,Omuro,11352.0,HWTFIGIXOL
2020-01-02,Vacuum,Cleaners,null,Funami,991.0,VEWPPXWTWS
2020-01-02,Refrigerators,null,null,Yoshikawa,3965.0,UG2IU3EFWI
2020-01-02,Refrigerators,null,null,Omuro,33462.0,FUWHINIXUA
2020-01-02,Televisions,null,null,Shimada,1253.0,GHOAPVUVYL
2020-01-02,Refrigerators,null,null,Nanase,841.0,GQUIAFQIRH
2020-01-02,Vacuum,Cleaners,null,Hayashida,565.0,GCPKFKSEWG
2020-01-02,Dishwashers,null,null,Sugiura,848.0,KR2Q6QT8PE
2020-01-02,Dishwashers,null,null,Matsumoto,306.0,UPHDCCFDRL
2020-01-02,Refrigerators,null,null,Shimada,6344.0,SFCA6H6QNU
2020-01-02,Televisions,null,null,Kikuma,640.0,FRBLLORNXN
2020-01-02,Water,Heaters,null,Sugiura,2019.0,UPJKNMIDRB
2020-01-02,Vacuum,Cleaners,null,Hisami,1271.0,VNZSEQOSNP
2020-01-02,Televisions,null,null,Okamoto,1615.0,HANYALJGGA
2020-01-02,Vacuum,Cleaners,null,Akaza,1029.0,ZBYVQNRPUP
2020-01-02,Rice,Cookers,null,Toshino,7962.0,ECQPIOYXZO
2020-01-02,Rice,Cookers,null,Akaza,2039.0,KSNN8R2CCO
2020-01-02,Washers,&,Dryers,Kikuma,2001.0,QFY2WV5LUE
2020-01-02,Televisions,null,null,Katayama,949.0,VZAQLWEGXU
2020-01-02,Dishwashers,null,null,Ikeda,,HO4RC4RTDS
2020-01-02,Water,Pumps,null,Ikeda,433.0,VYD6DV2OVE
2020-01-02,Ovens,&,Cooktops,Sugiura,2135.0,LBABGBBMJJ
2020-01-02,Refrigerators,null,null,Hisami,199.0,MXC7NMNBIW
2020-01-02,Washers,&,Dryers,Hayashida,2200.0,AHJK2FTTBH
2020-01-02,Air,Conditioners,null,Funami,4404.0,HWQKLKDVSB
2020-01-02,Refrigerators,null,null,Akaza,1267.0,XVIOZZOUTN
2020-01-02,Water,Pumps,null,Yoshikawa,1195.0,TLSY3MWMK8
2020-01-02,Rice,Cookers,null,Furutani,8567.0,ZJZZJNDFOZ
2020-01-02,Water,Pumps,null,Funami,18531.0,ZJPMAJIMIT
2020-01-02,Washers,&,Dryers,Akaza,6876.0,VUQUQMHODG
2020-01-02,Water,Pumps,null,Furutani,12204.0,FVDHIZGQRC
2020-01-02,Washers,&,Dryers,Shimada,1131.0,RBRMDIXXGL
2020-01-02,Dishwashers,null,null,Katayama,820.0,ZWNGQMERMH
2020-01-02,Air,Conditioners,null,Yoshikawa,7767.0,NTMMOBBPEE
2020-01-02,Water,Heaters,null,Yoshikawa,308.0,DUVTZNWNAB
2020-01-03,Washers,&,Dryers,Kikuma,2001.0,QFY2WV5LUE
2020-01-03,Water,Heaters,null,Furutani,1701.0,PF4KB33DVZ
2020-01-03,Dishwashers,null,null,Ikeda,388.0,HO4RC4RTDS
2020-01-03,Refrigerators,null,null,Nanase,841.0,GQUIAFQIRH
2020-01-03,Dishwashers,null,null,Matsumoto,305.0,UPHDCCFDRL
2020-01-03,Rice,Cookers,null,Furutani,8587.0,ZJZZJNDFOZ
2020-01-03,Televisions,null,null,Shimada,1205.0,GHOAPVUVYL
2020-01-03,Rice,Cookers,null,Matsumoto,6890.0,TJLYGOSEBQ
2020-01-03,Rice,Cookers,null,Funami,11267.0,YPD6CTR0JA
2020-01-03,Refrigerators,null,null,Akaza,,XVIOZZOUTN
2020-01-03,Ovens,&,Cooktops,Omuro,11725.0,HWTFIGIXOL
2020-01-03,Water,Pumps,null,Funami,18879.0,ZJPMAJIMIT
2020-01-03,Refrigerators,null,null,Omuro,33988.0,FUWHINIXUA
2020-01-03,Water,Pumps,null,Yoshikawa,1192.0,TLSY3MWMK8
2020-01-03,Water,Heaters,null,Omuro,,POEZMGDXLN
2020-01-03,Refrigerators,null,null,Funami,947.0,BIBIOOIHA
2020-01-03,Water,Heaters,null,Ikeda,469.0,AHSRVKIOLJ
2020-01-03,Water,Heaters,null,Sugiura,2126.0,UPJKNMIDRB
2020-01-03,Air,Conditioners,null,Funami,,HWQKLKDVSB
2020-01-03,Rice,Cookers,null,Ikeda,1531.0,JYINACMKHE
2020-01-03,Water,Pumps,null,Furutani,12341.0,FVDHIZGQRC
2020-01-03,Air,Conditioners,null,Toshino,7722.0,RVFWTWSMNU
2020-01-03,Refrigerators,null,null,Shimada,6348.0,SFCA6H6QNU
2020-01-03,Ovens,&,Cooktops,Ikeda,318.0,ZTEIJGNYNC
2020-01-03,Rice,Cookers,null,Akaza,2022.0,KSNN8R2CCO
2020-01-03,Air,Conditioners,null,Akaza,2154.0,IVOI4I03JA
2020-01-03,Washers,&,Dryers,Akaza,6934.0,VUQUQMHODG
2020-01-03,Washers,&,Dryers,Okamoto,571.0,FUFHZH9WRW
2020-01-03,Vacuum,Cleaners,null,Hayashida,562.0,GCPKFKSEWG
2020-01-03,Refrigerators,null,null,Hisami,201.0,MXC7NMNBIW
2020-01-03,Water,Pumps,null,Ikeda,441.0,VYD6DV2OVE
2020-01-03,Televisions,null,null,Kikuma,641.0,FRBLLORNXN
2020-01-03,Dishwashers,null,null,Nanase,3508.0,AVXSMNNRDX
2020-01-03,Vacuum,Cleaners,null,Toshino,234.0,NHXJMH55UY
2020-01-03,Washers,&,Dryers,Shimada,1121.0,RBRMDIXXGL
2020-01-03,Refrigerators,null,null,Yoshikawa,3922.0,UG2IU3EFWI
2020-01-03,Ovens,&,Cooktops,Toshino,2679.0,LFIEXBAPFQ
2020-01-03,Ovens,&,Cooktops,Shimada,1464.0,WVJTPVZKAQ
2020-01-03,Ovens,&,Cooktops,Akaza,774.0,PHFB77Q5OA
2020-01-03,Vacuum,Cleaners,null,Akaza,1045.0,ZBYVQNRPUP
2020-01-03,Televisions,null,null,Katayama,916.0,VZAQLWEGXU
2020-01-03,Water,Heaters,null,Yoshikawa,315.0,DUVTZNWNAB
2020-01-03,Rice,Cookers,null,Toshino,8010.0,ECQPIOYXZO
2020-01-03,Air,Conditioners,null,Yoshikawa,7783.0,NTMMOBBPEE
2020-01-03,Vacuum,Cleaners,null,Hisami,1297.0,VNZSEQOSNP
2020-01-03,Ovens,&,Cooktops,Sugiura,2164.0,LBABGBBMJJ
2020-01-03,Televisions,null,null,Okamoto,1644.0,HANYALJGGA
2020-01-03,Washers,&,Dryers,Hayashida,2200.0,AHJK2FTTBH
2020-01-03,Dishwashers,null,null,Sugiura,845.0,KR2Q6QT8PE
2020-01-03,Vacuum,Cleaners,null,Funami,1019.0,VEWPPXWTWS
2020-01-03,Dishwashers,null,null,Katayama,825.0,ZWNGQMERMH
2020-01-06,Rice,Cookers,null,Ikeda,1561.0,JYINACMKHE
2020-01-06,Refrigerators,null,null,Akaza,1248.0,XVIOZZOUTN
2020-01-06,Rice,Cookers,null,Akaza,2020.0,KSNN8R2CCO
2020-01-06,Water,Heaters,null,Yoshikawa,310.0,DUVTZNWNAB
2020-01-06,Refrigerators,null,null,Yoshikawa,3868.0,UG2IU3EFWI
2020-01-06,Televisions,null,null,Kikuma,646.0,FRBLLORNXN
2020-01-06,Washers,&,Dryers,Shimada,1104.0,RBRMDIXXGL
2020-01-06,Rice,Cookers,null,Furutani,8471.0,ZJZZJNDFOZ
2020-01-06,Dishwashers,null,null,Nanase,3536.0,AVXSMNNRDX
2020-01-06,Dishwashers,null,null,Sugiura,886.0,KR2Q6QT8PE
2020-01-06,Televisions,null,null,Katayama,846.0,VZAQLWEGXU
2020-01-06,Dishwashers,null,null,Ikeda,390.0,HO4RC4RTDS
2020-01-06,Water,Heaters,null,Omuro,,POEZMGDXLN
2020-01-06,Rice,Cookers,null,Funami,11504.0,YPD6CTR0JA
2020-01-06,Televisions,null,null,Okamoto,1640.0,HANYALJGGA
2020-01-06,Washers,&,Dryers,Okamoto,558.0,FUFHZH9WRW
2020-01-06,Refrigerators,null,null,Shimada,5704.0,SFCA6H6QNU
2020-01-06,Refrigerators,null,null,Hisami,195.0,MXC7NMNBIW
2020-01-06,Water,Pumps,null,Yoshikawa,1148.0,TLSY3MWMK8
2020-01-06,Rice,Cookers,null,Matsumoto,6841.0,TJLYGOSEBQ
2020-01-06,Water,Heaters,null,Sugiura,2117.0,UPJKNMIDRB
2020-01-06,Ovens,&,Cooktops,Akaza,765.0,PHFB77Q5OA
2020-01-06,Ovens,&,Cooktops,Toshino,2725.0,LFIEXBAPFQ
2020-01-06,Vacuum,Cleaners,null,Akaza,1020.0,ZBYVQNRPUP
2020-01-06,Ovens,&,Cooktops,Sugiura,2157.0,LBABGBBMJJ
2020-01-06,Air,Conditioners,null,Yoshikawa,7644.0,NTMMOBBPEE
2020-01-06,Vacuum,Cleaners,null,Hisami,1284.0,VNZSEQOSNP
2020-01-06,Water,Heaters,null,Ikeda,460.0,AHSRVKIOLJ
2020-01-06,Vacuum,Cleaners,null,Toshino,239.0,NHXJMH55UY
2020-01-06,Vacuum,Cleaners,null,Hayashida,,GCPKFKSEWG
2020-01-06,Washers,&,Dryers,Akaza,6774.0,VUQUQMHODG
2020-01-06,Washers,&,Dryers,Hayashida,2206.0,AHJK2FTTBH
2020-01-06,Refrigerators,null,null,Omuro,33674.0,FUWHINIXUA
2020-01-06,Refrigerators,null,null,Nanase,868.0,GQUIAFQIRH
2020-01-06,Washers,&,Dryers,Kikuma,2008.0,QFY2WV5LUE
2020-01-06,Water,Pumps,null,Ikeda,426.0,VYD6DV2OVE
2020-01-06,Water,Heaters,null,Furutani,1693.0,PF4KB33DVZ
2020-01-06,Water,Pumps,null,Funami,18885.0,ZJPMAJIMIT
2020-01-06,Rice,Cookers,null,Toshino,8020.0,ECQPIOYXZO
2020-01-06,Televisions,null,null,Shimada,1175.0,GHOAPVUVYL
2020-01-06,Dishwashers,null,null,Matsumoto,296.0,UPHDCCFDRL
2020-01-06,Air,Conditioners,null,Akaza,2137.0,IVOI4I03JA
2020-01-06,Ovens,&,Cooktops,Shimada,1474.0,WVJTPVZKAQ
2020-01-06,Ovens,&,Cooktops,Omuro,11824.0,HWTFIGIXOL
2020-01-06,Refrigerators,null,null,Funami,946.0,BIBIOOIHA
2020-01-06,Dishwashers,null,null,Katayama,838.0,ZWNGQMERMH
2020-01-06,Vacuum,Cleaners,null,Funami,981.0,VEWPPXWTWS
2020-01-06,Air,Conditioners,null,Funami,4368.0,HWQKLKDVSB
2020-01-06,Water,Pumps,null,Furutani,12266.0,FVDHIZGQRC
2020-01-06,Air,Conditioners,null,Toshino,7594.0,RVFWTWSMNU
2020-01-06,Ovens,&,Cooktops,Ikeda,327.0,ZTEIJGNYNC
2020-01-07,Refrigerators,null,null,Akaza,1259.0,XVIOZZOUTN
2020-01-07,Air,Conditioners,null,Yoshikawa,7565.0,NTMMOBBPEE
2020-01-07,Vacuum,Cleaners,null,Funami,982.0,VEWPPXWTWS
