Date,Category1,Category2,Category3,Maker,Sales,Identifier
2016-01-04,Rice,Cookers,null,Funami,6624.0,YPD6CTR0JA
2016-01-04,Ovens,&,Cooktops,Omuro,5725.0,HWTFIGIXOL
2016-01-04,Rice,Cookers,null,Toshino,5311.0,ECQPIOYXZO
2016-01-04,Vacuum,Cleaners,null,Akaza,1414.0,ZBYVQNRPUP
2016-01-04,Air,Conditioners,null,Toshino,,RVFWTWSMNU
2016-01-04,Refrigerators,null,null,Hisami,90.0,MXC7NMNBIW
2016-01-04,Rice,Cookers,null,Furutani,7205.0,ZJZZJNDFOZ
2016-01-04,Water,Heaters,null,Sugiura,2415.0,UPJKNMIDRB
2016-01-04,Vacuum,Cleaners,null,Hisami,1785.0,VNZSEQOSNP
2016-01-04,Vacuum,Cleaners,null,Funami,1571.0,VEWPPXWTWS
2016-01-04,Televisions,null,null,Kikuma,270.0,FRBLLORNXN
2016-01-04,Televisions,null,null,Katayama,157.0,VZAQLWEGXU
2016-01-04,Air,Conditioners,null,Akaza,1302.0,IVOI4I03JA
2016-01-04,Ovens,&,Cooktops,Ikeda,240.0,ZTEIJGNYNC
2016-01-04,Televisions,null,null,Okamoto,1270.0,HANYALJGGA
2016-01-04,Washers,&,Dryers,Okamoto,514.0,FUFHZH9WRW
2016-01-04,Dishwashers,null,null,Nanase,1530.0,AVXSMNNRDX
2016-01-04,Dishwashers,null,null,Matsumoto,266.0,UPHDCCFDRL
2016-01-04,Water,Heaters,null,Furutani,3605.0,PF4KB33DVZ
2016-01-04,Air,Conditioners,null,Funami,2287.0,HWQKLKDVSB
2016-01-04,Refrigerators,null,null,Omuro,13203.0,FUWHINIXUA
2016-01-04,Ovens,&,Cooktops,Akaza,152.0,PHFB77Q5OA
2016-01-04,Rice,Cookers,null,Ikeda,602.0,JYINACMKHE
2016-01-04,Air,Conditioners,null,Yoshikawa,4881.0,NTMMOBBPEE
2016-01-04,Water,Pumps,null,Furutani,11137.0,FVDHIZGQRC
2016-01-04,Rice,Cookers,null,Akaza,1137.0,KSNN8R2CCO
2016-01-04,Refrigerators,null,null,Yoshikawa,3158.0,UG2IU3EFWI
2016-01-04,Rice,Cookers,null,Matsumoto,2614.0,TJLYGOSEBQ
2016-01-04,Televisions,null,null,Shimada,859.0,GHOAPVUVYL
2016-01-04,Water,Pumps,null,Funami,21325.0,ZJPMAJIMIT
2016-01-04,Vacuum,Cleaners,null,Hayashida,492.0,GCPKFKSEWG
2016-01-04,Washers,&,Dryers,Hayashida,3368.0,AHJK2FTTBH
2016-01-04,Water,Heaters,null,Ikeda,804.0,AHSRVKIOLJ
2016-01-04,Water,Heaters,null,Omuro,1628.0,POEZMGDXLN
2016-01-04,Water,Pumps,null,Yoshikawa,980.0,TLSY3MWMK8
2016-01-04,Refrigerators,null,null,Shimada,3271.0,SFCA6H6QNU
2016-01-04,Refrigerators,null,null,Funami,574.0,BIBIOOIHA
2016-01-04,Vacuum,Cleaners,null,Toshino,802.0,NHXJMH55UY
2016-01-04,Dishwashers,null,null,Sugiura,288.0,KR2Q6QT8PE
2016-01-04,Water,Pumps,null,Ikeda,281.0,VYD6DV2OVE
2016-01-04,Washers,&,Dryers,Shimada,2137.0,RBRMDIXXGL
2016-01-04,Ovens,&,Cooktops,Toshino,868.0,LFIEXBAPFQ
2016-01-04,Washers,&,Dryers,Kikuma,2729.0,QFY2WV5LUE
2016-01-04,Dishwashers,null,null,Katayama,474.0,ZWNGQMERMH
2016-01-04,Ovens,&,Cooktops,Sugiura,2656.0,LBABGBBMJJ
2016-01-04,Refrigerators,null,null,Nanase,638.0,GQUIAFQIRH
2016-01-04,Washers,&,Dryers,Akaza,5880.0,VUQUQMHODG
2016-01-04,Refrigerators,null,null,Akaza,803.0,XVIOZZOUTN
2016-01-04,Ovens,&,Cooktops,Shimada,488.0,WVJTPVZKAQ
2016-01-05,Televisions,null,null,Okamoto,1282.0,HANYALJGGA
2016-01-05,Water,Heaters,null,Furutani,3648.0,PF4KB33DVZ
2016-01-05,Refrigerators,null,null,Hisami,93.0,MXC7NMNBIW
2016-01-05,Vacuum,Cleaners,null,Hayashida,486.0,GCPKFKSEWG
2016-01-05,Water,Pumps,null,Ikeda,302.0,VYD6DV2OVE
2016-01-05,Washers,&,Dryers,Hayashida,3357.0,AHJK2FTTBH
2016-01-05,Water,Heaters,null,Omuro,1642.0,POEZMGDXLN
2016-01-05,Water,Heaters,null,Sugiura,2549.0,UPJKNMIDRB
2016-01-05,Ovens,&,Cooktops,Shimada,491.0,WVJTPVZKAQ
2016-01-05,Water,Pumps,null,Funami,20867.0,ZJPMAJIMIT
2016-01-05,Rice,Cookers,null,Furutani,7119.0,ZJZZJNDFOZ
2016-01-05,Refrigerators,null,null,Yoshikawa,3108.0,UG2IU3EFWI
2016-01-05,Vacuum,Cleaners,null,Hisami,1815.0,VNZSEQOSNP
2016-01-05,Vacuum,Cleaners,null,Funami,1579.0,VEWPPXWTWS
2016-01-05,Water,Pumps,null,Furutani,11134.0,FVDHIZGQRC
2016-01-05,Refrigerators,null,null,Akaza,817.0,XVIOZZOUTN
2016-01-05,Ovens,&,Cooktops,Sugiura,2684.0,LBABGBBMJJ
2016-01-05,Air,Conditioners,null,Yoshikawa,4961.0,NTMMOBBPEE
2016-01-05,Refrigerators,null,null,Shimada,3269.0,SFCA6H6QNU
2016-01-05,Ovens,&,Cooktops,Ikeda,240.0,ZTEIJGNYNC
2016-01-05,Washers,&,Dryers,Akaza,6122.0,VUQUQMHODG
2016-01-05,Televisions,null,null,Kikuma,264.0,FRBLLORNXN
2016-01-05,Ovens,&,Cooktops,Toshino,903.0,LFIEXBAPFQ
2016-01-05,Refrigerators,null,null,Omuro,13353.0,FUWHINIXUA
2016-01-05,Air,Conditioners,null,Akaza,1306.0,IVOI4I03JA
2016-01-05,Dishwashers,null,null,Katayama,487.0,ZWNGQMERMH
2016-01-05,Air,Conditioners,null,Funami,2312.0,HWQKLKDVSB
