Date,Category1,Category2,Category3,Maker,Sales,Identifier
2015-07-01,Dishwashers,null,null,Nanase,2704.0,AVXSMNNRDX
2015-07-01,Water,Heaters,null,Ikeda,1014.0,AHSRVKIOLJ
2015-07-01,Air,Conditioners,null,Akaza,1181.0,IVOI4I03JA
2015-07-01,Refrigerators,null,null,Omuro,13483.0,FUWHINIXUA
2015-07-01,Water,Pumps,null,Ikeda,308.0,VYD6DV2OVE
2015-07-01,Rice,Cookers,null,Ikeda,534.0,JYINACMKHE
2015-07-01,Dishwashers,null,null,Sugiura,563.0,KR2Q6QT8PE
2015-07-01,Televisions,null,null,Katayama,190.0,VZAQLWEGXU
2015-07-01,Rice,Cookers,null,Matsumoto,2778.0,TJLYGOSEBQ
2015-07-01,Water,Pumps,null,Funami,20933.0,ZJPMAJIMIT
2015-07-01,Refrigerators,null,null,Akaza,1398.0,XVIOZZOUTN
2015-07-01,Air,Conditioners,null,Funami,2112.0,HWQKLKDVSB
2015-07-01,Televisions,null,null,Kikuma,,FRBLLORNXN
2015-07-01,Air,Conditioners,null,Toshino,5004.0,RVFWTWSMNU
2015-07-01,Refrigerators,null,null,Hisami,88.0,MXC7NMNBIW
2015-07-01,Washers,&,Dryers,Hayashida,3350.0,AHJK2FTTBH
2015-07-01,Water,Heaters,null,Omuro,1562.0,POEZMGDXLN
2015-07-01,Ovens,&,Cooktops,Omuro,12843.0,HWTFIGIXOL
2015-07-01,Vacuum,Cleaners,null,Funami,1610.0,VEWPPXWTWS
2015-07-01,Vacuum,Cleaners,null,Akaza,1232.0,ZBYVQNRPUP
2015-07-01,Washers,&,Dryers,Kikuma,1726.0,QFY2WV5LUE
2015-07-01,Rice,Cookers,null,Akaza,1046.0,KSNN8R2CCO
2015-07-01,Refrigerators,null,null,Shimada,2535.0,SFCA6H6QNU
2015-07-01,Dishwashers,null,null,Matsumoto,317.0,UPHDCCFDRL
2015-07-01,Refrigerators,null,null,Yoshikawa,4230.0,UG2IU3EFWI
2015-07-01,Rice,Cookers,null,Furutani,8001.0,ZJZZJNDFOZ
2015-07-01,Washers,&,Dryers,Shimada,3797.0,RBRMDIXXGL
2015-07-01,Televisions,null,null,Okamoto,1651.0,HANYALJGGA
2015-07-01,Water,Pumps,null,Furutani,12020.0,FVDHIZGQRC
2015-07-01,Ovens,&,Cooktops,Shimada,760.0,WVJTPVZKAQ
2015-07-01,Refrigerators,null,null,Funami,671.0,BIBIOOIHA
2015-07-01,Water,Heaters,null,Sugiura,2382.0,UPJKNMIDRB
2015-07-01,Water,Pumps,null,Yoshikawa,1498.0,TLSY3MWMK8
2015-07-01,Ovens,&,Cooktops,Akaza,503.0,PHFB77Q5OA
2015-07-01,Ovens,&,Cooktops,Toshino,1659.0,LFIEXBAPFQ
2015-07-01,Refrigerators,null,null,Nanase,618.0,GQUIAFQIRH
2015-07-01,Air,Conditioners,null,Yoshikawa,,NTMMOBBPEE
2015-07-01,Rice,Cookers,null,Toshino,6493.0,ECQPIOYXZO
2015-07-01,Vacuum,Cleaners,null,Hisami,1653.0,VNZSEQOSNP
2015-07-01,Ovens,&,Cooktops,Sugiura,4278.0,LBABGBBMJJ
2015-07-01,Washers,&,Dryers,Akaza,7031.0,VUQUQMHODG
2015-07-01,Vacuum,Cleaners,null,Hayashida,414.0,GCPKFKSEWG
2015-07-01,Washers,&,Dryers,Okamoto,847.0,FUFHZH9WRW
2015-07-01,Vacuum,Cleaners,null,Toshino,915.0,NHXJMH55UY
2015-07-01,Dishwashers,null,null,Katayama,702.0,ZWNGQMERMH
2015-07-01,Water,Heaters,null,Furutani,3263.0,PF4KB33DVZ
2015-07-01,Televisions,null,null,Shimada,991.0,GHOAPVUVYL
2015-07-01,Ovens,&,Cooktops,Ikeda,486.0,ZTEIJGNYNC
2015-07-01,Rice,Cookers,null,Funami,6185.0,YPD6CTR0JA
2015-07-02,Vacuum,Cleaners,null,Hisami,1722.0,VNZSEQOSNP
2015-07-02,Refrigerators,null,null,Omuro,13605.0,FUWHINIXUA
2015-07-02,Dishwashers,null,null,Matsumoto,324.0,UPHDCCFDRL
2015-07-02,Rice,Cookers,null,Funami,6187.0,YPD6CTR0JA
2015-07-02,Water,Heaters,null,Omuro,1645.0,POEZMGDXLN
2015-07-02,Vacuum,Cleaners,null,Funami,1632.0,VEWPPXWTWS
2015-07-02,Televisions,null,null,Katayama,194.0,VZAQLWEGXU
2015-07-02,Washers,&,Dryers,Kikuma,1733.0,QFY2WV5LUE
2015-07-02,Televisions,null,null,Shimada,997.0,GHOAPVUVYL
2015-07-02,Air,Conditioners,null,Funami,2175.0,HWQKLKDVSB
2015-07-02,Refrigerators,null,null,Funami,690.0,BIBIOOIHA
2015-07-02,Ovens,&,Cooktops,Sugiura,4154.0,LBABGBBMJJ
2015-07-02,Refrigerators,null,null,Nanase,622.0,GQUIAFQIRH
2015-07-02,Refrigerators,null,null,Yoshikawa,4229.0,UG2IU3EFWI
2015-07-02,Water,Pumps,null,Furutani,12359.0,FVDHIZGQRC
2015-07-02,Water,Pumps,null,Yoshikawa,1509.0,TLSY3MWMK8
2015-07-02,Ovens,&,Cooktops,Toshino,1647.0,LFIEXBAPFQ
2015-07-02,Air,Conditioners,null,Toshino,5016.0,RVFWTWSMNU
2015-07-02,Water,Heaters,null,Furutani,3509.0,PF4KB33DVZ
2015-07-02,Refrigerators,null,null,Shimada,2500.0,SFCA6H6QNU
2015-07-02,Water,Heaters,null,Ikeda,1081.0,AHSRVKIOLJ
2015-07-02,Dishwashers,null,null,Sugiura,566.0,KR2Q6QT8PE
2015-07-02,Ovens,&,Cooktops,Shimada,757.0,WVJTPVZKAQ
2015-07-02,Rice,Cookers,null,Toshino,6495.0,ECQPIOYXZO
2015-07-02,Televisions,null,null,Okamoto,1642.0,HANYALJGGA
2015-07-02,Rice,Cookers,null,Ikeda,537.0,JYINACMKHE
2015-07-02,Vacuum,Cleaners,null,Toshino,939.0,NHXJMH55UY
2015-07-02,Rice,Cookers,null,Akaza,1031.0,KSNN8R2CCO
2015-07-02,Washers,&,Dryers,Okamoto,858.0,FUFHZH9WRW
2015-07-02,Refrigerators,null,null,Akaza,1394.0,XVIOZZOUTN
