Date,Category1,Category2,Category3,Maker,Sales,Identifier
2014-01-02,Water,Pumps,null,Funami,20325.0,ZJPMAJIMIT
2014-01-02,Dishwashers,null,null,Matsumoto,468.0,UPHDCCFDRL
2014-01-02,Refrigerators,null,null,Yoshikawa,3834.0,UG2IU3EFWI
2014-01-02,Rice,Cookers,null,Ikeda,1241.0,JYINACMKHE
2014-01-02,Ovens,&,Cooktops,Shimada,1053.0,WVJTPVZKAQ
2014-01-02,Washers,&,Dryers,Akaza,6967.0,VUQUQMHODG
2014-01-02,Dishwashers,null,null,Sugiura,911.0,KR2Q6QT8PE
2014-01-02,Vacuum,Cleaners,null,Toshino,722.0,NHXJMH55UY
2014-01-02,Rice,Cookers,null,Funami,5238.0,YPD6CTR0JA
2014-01-02,Air,Conditioners,null,Funami,1453.0,HWQKLKDVSB
2014-01-02,Air,Conditioners,null,Akaza,902.0,IVOI4I03JA
2014-01-02,Water,Pumps,null,Yoshikawa,,TLSY3MWMK8
2014-01-02,Vacuum,Cleaners,null,Hayashida,284.0,GCPKFKSEWG
2014-01-02,Rice,Cookers,null,Furutani,5346.0,ZJZZJNDFOZ
2014-01-02,Washers,&,Dryers,Kikuma,1898.0,QFY2WV5LUE
2014-01-02,Vacuum,Cleaners,null,Funami,818.0,VEWPPXWTWS
2014-01-02,Ovens,&,Cooktops,Sugiura,4607.0,LBABGBBMJJ
2014-01-02,Washers,&,Dryers,Okamoto,1716.0,FUFHZH9WRW
2014-01-02,Televisions,null,null,Kikuma,368.0,FRBLLORNXN
2014-01-02,Water,Heaters,null,Furutani,1121.0,PF4KB33DVZ
2014-01-02,Water,Pumps,null,Ikeda,346.0,VYD6DV2OVE
2014-01-02,Refrigerators,null,null,Akaza,,XVIOZZOUTN
2014-01-02,Refrigerators,null,null,Shimada,2042.0,SFCA6H6QNU
2014-01-02,Televisions,null,null,Shimada,624.0,GHOAPVUVYL
2014-01-02,Water,Heaters,null,Omuro,405.0,POEZMGDXLN
2014-01-02,Televisions,null,null,Okamoto,1310.0,HANYALJGGA
2014-01-02,Refrigerators,null,null,Omuro,9811.0,FUWHINIXUA
2014-01-02,Air,Conditioners,null,Toshino,4032.0,RVFWTWSMNU
2014-01-02,Ovens,&,Cooktops,Akaza,,PHFB77Q5OA
2014-01-02,Ovens,&,Cooktops,Omuro,28103.0,HWTFIGIXOL
2014-01-02,Refrigerators,null,null,Funami,927.0,BIBIOOIHA
2014-01-02,Vacuum,Cleaners,null,Akaza,765.0,ZBYVQNRPUP
2014-01-02,Rice,Cookers,null,Akaza,,KSNN8R2CCO
2014-01-02,Water,Pumps,null,Furutani,14494.0,FVDHIZGQRC
2014-01-02,Washers,&,Dryers,Hayashida,3351.0,AHJK2FTTBH
2014-01-02,Ovens,&,Cooktops,Toshino,2072.0,LFIEXBAPFQ
2014-01-02,Rice,Cookers,null,Matsumoto,3521.0,TJLYGOSEBQ
2014-01-02,Dishwashers,null,null,Katayama,1061.0,ZWNGQMERMH
2014-01-02,Refrigerators,null,null,Hisami,112.0,MXC7NMNBIW
2014-01-02,Refrigerators,null,null,Nanase,615.0,GQUIAFQIRH
2014-01-02,Ovens,&,Cooktops,Ikeda,332.0,ZTEIJGNYNC
2014-01-02,Rice,Cookers,null,Toshino,6676.0,ECQPIOYXZO
2014-01-02,Air,Conditioners,null,Yoshikawa,3964.0,NTMMOBBPEE
2014-01-02,Dishwashers,null,null,Nanase,2500.0,AVXSMNNRDX
2014-01-02,Televisions,null,null,Katayama,152.0,VZAQLWEGXU
2014-01-02,Water,Heaters,null,Sugiura,1528.0,UPJKNMIDRB
2014-01-02,Vacuum,Cleaners,null,Hisami,1316.0,VNZSEQOSNP
2014-01-02,Washers,&,Dryers,Shimada,4792.0,RBRMDIXXGL
2014-01-03,Dishwashers,null,null,Nanase,2370.0,AVXSMNNRDX
2014-01-03,Washers,&,Dryers,Hayashida,3367.0,AHJK2FTTBH
2014-01-03,Rice,Cookers,null,Matsumoto,3401.0,TJLYGOSEBQ
2014-01-03,Vacuum,Cleaners,null,Funami,814.0,VEWPPXWTWS
2014-01-03,Water,Heaters,null,Omuro,396.0,POEZMGDXLN
2014-01-03,Televisions,null,null,Okamoto,1313.0,HANYALJGGA
