Date,Category1,Category2,Category3,Maker,Sales,Identifier
2011-01-03,Rice,Cookers,null,Matsumoto,1782.0,TJLYGOSEBQ
2011-01-03,Televisions,null,null,Shimada,153.0,GHOAPVUVYL
2011-01-03,Refrigerators,null,null,Shimada,1810.0,SFCA6H6QNU
2011-01-03,Ovens,&,Cooktops,Sugiura,4478.0,LBABGBBMJJ
2011-01-03,Rice,Cookers,null,Akaza,362.0,KSNN8R2CCO
2011-01-03,Refrigerators,null,null,Funami,1748.0,BIBIOOIHA
2011-01-03,Vacuum,Cleaners,null,Hayashida,210.0,GCPKFKSEWG
2011-01-03,Vacuum,Cleaners,null,Toshino,563.0,NHXJMH55UY
2011-01-03,Water,Pumps,null,Funami,16067.0,ZJPMAJIMIT
2011-01-03,Washers,&,Dryers,Okamoto,2355.0,FUFHZH9WRW
2011-01-03,Televisions,null,null,Okamoto,658.0,HANYALJGGA
2011-01-03,Televisions,null,null,Katayama,73.0,VZAQLWEGXU
2011-01-03,Ovens,&,Cooktops,Toshino,4791.0,LFIEXBAPFQ
2011-01-03,Dishwashers,null,null,Nanase,4982.0,AVXSMNNRDX
2011-01-03,Rice,Cookers,null,Toshino,4973.0,ECQPIOYXZO
2011-01-03,Vacuum,Cleaners,null,Funami,540.0,VEWPPXWTWS
2011-01-03,Rice,Cookers,null,Ikeda,636.0,JYINACMKHE
2011-01-03,Air,Conditioners,null,Funami,,HWQKLKDVSB
2011-01-03,Washers,&,Dryers,Shimada,3809.0,RBRMDIXXGL
2011-01-03,Refrigerators,null,null,Yoshikawa,5338.0,UG2IU3EFWI
2011-01-03,Water,Pumps,null,Furutani,9860.0,FVDHIZGQRC
2011-01-03,Water,Heaters,null,Furutani,769.0,PF4KB33DVZ
2011-01-03,Refrigerators,null,null,Hisami,150.0,MXC7NMNBIW
2011-01-03,Dishwashers,null,null,Matsumoto,1127.0,UPHDCCFDRL
2011-01-03,Rice,Cookers,null,Furutani,3185.0,ZJZZJNDFOZ
2011-01-03,Refrigerators,null,null,Omuro,6451.0,FUWHINIXUA
2011-01-03,Water,Pumps,null,Yoshikawa,2225.0,TLSY3MWMK8
2011-01-03,Dishwashers,null,null,Sugiura,2079.0,KR2Q6QT8PE
2011-01-03,Ovens,&,Cooktops,Ikeda,330.0,ZTEIJGNYNC
2011-01-03,Refrigerators,null,null,Nanase,753.0,GQUIAFQIRH
2011-01-03,Ovens,&,Cooktops,Shimada,2682.0,WVJTPVZKAQ
2011-01-03,Vacuum,Cleaners,null,Akaza,340.0,ZBYVQNRPUP
2011-01-03,Ovens,&,Cooktops,Akaza,659.0,PHFB77Q5OA
2011-01-03,Water,Heaters,null,Sugiura,645.0,UPJKNMIDRB
2011-01-03,Refrigerators,null,null,Akaza,1528.0,XVIOZZOUTN
2011-01-03,Air,Conditioners,null,Toshino,3185.0,RVFWTWSMNU
2011-01-03,Washers,&,Dryers,Hayashida,1245.0,AHJK2FTTBH
2011-01-03,Air,Conditioners,null,Yoshikawa,1853.0,NTMMOBBPEE
2011-01-03,Dishwashers,null,null,Katayama,1935.0,ZWNGQMERMH
2011-01-03,Ovens,&,Cooktops,Omuro,54278.0,HWTFIGIXOL
2011-01-03,Vacuum,Cleaners,null,Hisami,873.0,VNZSEQOSNP
2011-01-03,Washers,&,Dryers,Akaza,5419.0,VUQUQMHODG
2011-01-03,Washers,&,Dryers,Kikuma,1095.0,QFY2WV5LUE
2011-01-03,Air,Conditioners,null,Akaza,1608.0,IVOI4I03JA
2011-01-03,Rice,Cookers,null,Funami,2337.0,YPD6CTR0JA
2011-01-04,Vacuum,Cleaners,null,Hayashida,217.0,GCPKFKSEWG
