Date,Category1,Category2,Category3,Maker,Sales,Identifier
2012-10-01,Water,Heaters,null,Furutani,700.0,PF4KB33DVZ
2012-10-01,Air,Conditioners,null,Toshino,4004.0,RVFWTWSMNU
2012-10-01,Water,Heaters,null,Sugiura,1161.0,UPJKNMIDRB
2012-10-01,Water,Pumps,null,Funami,19990.0,ZJPMAJIMIT
2012-10-01,Rice,Cookers,null,Matsumoto,2966.0,TJLYGOSEBQ
2012-10-01,Air,Conditioners,null,Funami,1482.0,HWQKLKDVSB
2012-10-01,Vacuum,Cleaners,null,Akaza,685.0,ZBYVQNRPUP
2012-10-01,Ovens,&,Cooktops,Sugiura,4066.0,LBABGBBMJJ
2012-10-01,Dishwashers,null,null,Katayama,1025.0,ZWNGQMERMH
2012-10-01,Refrigerators,null,null,Yoshikawa,6098.0,UG2IU3EFWI
2012-10-01,Water,Pumps,null,Yoshikawa,2982.0,TLSY3MWMK8
2012-10-01,Washers,&,Dryers,Shimada,5596.0,RBRMDIXXGL
2012-10-01,Televisions,null,null,Katayama,220.0,VZAQLWEGXU
2012-10-01,Washers,&,Dryers,Kikuma,1403.0,QFY2WV5LUE
2012-10-01,Water,Pumps,null,Furutani,14059.0,FVDHIZGQRC
2012-10-01,Washers,&,Dryers,Akaza,7287.0,VUQUQMHODG
2012-10-01,Vacuum,Cleaners,null,Hisami,1084.0,VNZSEQOSNP
2012-10-01,Ovens,&,Cooktops,Akaza,328.0,PHFB77Q5OA
2012-10-01,Dishwashers,null,null,Nanase,2879.0,AVXSMNNRDX
2012-10-01,Ovens,&,Cooktops,Ikeda,171.0,ZTEIJGNYNC
2012-10-01,Televisions,null,null,Shimada,538.0,GHOAPVUVYL
2012-10-01,Air,Conditioners,null,Akaza,1421.0,IVOI4I03JA
2012-10-01,Refrigerators,null,null,Funami,1140.0,BIBIOOIHA
2012-10-01,Vacuum,Cleaners,null,Funami,854.0,VEWPPXWTWS
2012-10-01,Refrigerators,null,null,Nanase,618.0,GQUIAFQIRH
2012-10-01,Rice,Cookers,null,Akaza,775.0,KSNN8R2CCO
2012-10-01,Refrigerators,null,null,Akaza,1221.0,XVIOZZOUTN
2012-10-01,Washers,&,Dryers,Okamoto,2307.0,FUFHZH9WRW
2012-10-01,Air,Conditioners,null,Yoshikawa,1887.0,NTMMOBBPEE
2012-10-01,Vacuum,Cleaners,null,Toshino,785.0,NHXJMH55UY
2012-10-01,Ovens,&,Cooktops,Toshino,3334.0,LFIEXBAPFQ
2012-10-01,Ovens,&,Cooktops,Omuro,,HWTFIGIXOL
2012-10-01,Televisions,null,null,Okamoto,916.0,HANYALJGGA
2012-10-01,Dishwashers,null,null,Sugiura,1124.0,KR2Q6QT8PE
2012-10-01,Rice,Cookers,null,Furutani,5159.0,ZJZZJNDFOZ
2012-10-01,Rice,Cookers,null,Toshino,5624.0,ECQPIOYXZO
2012-10-01,Ovens,&,Cooktops,Shimada,1475.0,WVJTPVZKAQ
2012-10-01,Vacuum,Cleaners,null,Hayashida,271.0,GCPKFKSEWG
2012-10-01,Washers,&,Dryers,Hayashida,2389.0,AHJK2FTTBH
2012-10-01,Refrigerators,null,null,Hisami,112.0,MXC7NMNBIW
2012-10-01,Refrigerators,null,null,Shimada,1795.0,SFCA6H6QNU
2012-10-01,Refrigerators,null,null,Omuro,7829.0,FUWHINIXUA
2012-10-01,Rice,Cookers,null,Ikeda,952.0,JYINACMKHE
2012-10-01,Rice,Cookers,null,Funami,3175.0,YPD6CTR0JA
2012-10-01,Dishwashers,null,null,Matsumoto,669.0,UPHDCCFDRL
2012-10-02,Air,Conditioners,null,Yoshikawa,1865.0,NTMMOBBPEE
2012-10-02,Water,Heaters,null,Sugiura,1185.0,UPJKNMIDRB
2012-10-02,Refrigerators,null,null,Nanase,680.0,GQUIAFQIRH
2012-10-02,Ovens,&,Cooktops,Ikeda,180.0,ZTEIJGNYNC
2012-10-02,Washers,&,Dryers,Okamoto,2290.0,FUFHZH9WRW
2012-10-02,Washers,&,Dryers,Shimada,5491.0,RBRMDIXXGL
2012-10-02,Televisions,null,null,Shimada,523.0,GHOAPVUVYL
2012-10-02,Vacuum,Cleaners,null,Akaza,700.0,ZBYVQNRPUP
2012-10-02,Vacuum,Cleaners,null,Hisami,1133.0,VNZSEQOSNP
2012-10-02,Washers,&,Dryers,Akaza,7375.0,VUQUQMHODG
2012-10-02,Dishwashers,null,null,Matsumoto,671.0,UPHDCCFDRL
2012-10-02,Water,Pumps,null,Furutani,14196.0,FVDHIZGQRC
2012-10-02,Rice,Cookers,null,Matsumoto,3029.0,TJLYGOSEBQ
2012-10-02,Ovens,&,Cooktops,Toshino,3353.0,LFIEXBAPFQ
2012-10-02,Vacuum,Cleaners,null,Hayashida,272.0,GCPKFKSEWG
2012-10-02,Air,Conditioners,null,Funami,1483.0,HWQKLKDVSB
2012-10-02,Washers,&,Dryers,Hayashida,2327.0,AHJK2FTTBH
2012-10-02,Refrigerators,null,null,Shimada,1793.0,SFCA6H6QNU
2012-10-02,Rice,Cookers,null,Ikeda,941.0,JYINACMKHE
2012-10-02,Air,Conditioners,null,Toshino,4028.0,RVFWTWSMNU
2012-10-02,Ovens,&,Cooktops,Omuro,41849.0,HWTFIGIXOL
2012-10-02,Water,Pumps,null,Funami,20341.0,ZJPMAJIMIT
2012-10-02,Refrigerators,null,null,Akaza,1239.0,XVIOZZOUTN
2012-10-02,Refrigerators,null,null,Funami,1143.0,BIBIOOIHA
2012-10-02,Ovens,&,Cooktops,Sugiura,4081.0,LBABGBBMJJ
2012-10-02,Rice,Cookers,null,Funami,3321.0,YPD6CTR0JA
2012-10-02,Vacuum,Cleaners,null,Funami,858.0,VEWPPXWTWS
2012-10-02,Refrigerators,null,null,Yoshikawa,6156.0,UG2IU3EFWI
2012-10-02,Refrigerators,null,null,Hisami,110.0,MXC7NMNBIW
2012-10-02,Refrigerators,null,null,Omuro,7911.0,FUWHINIXUA
2012-10-02,Rice,Cookers,null,Furutani,5203.0,ZJZZJNDFOZ
2012-10-02,Water,Heaters,null,Furutani,710.0,PF4KB33DVZ
2012-10-02,Ovens,&,Cooktops,Shimada,1471.0,WVJTPVZKAQ
2012-10-02,Rice,Cookers,null,Toshino,5663.0,ECQPIOYXZO
2012-10-02,Rice,Cookers,null,Akaza,763.0,KSNN8R2CCO
2012-10-02,Televisions,null,null,Katayama,216.0,VZAQLWEGXU
2012-10-02,Washers,&,Dryers,Kikuma,1410.0,QFY2WV5LUE
2012-10-02,Dishwashers,null,null,Sugiura,1143.0,KR2Q6QT8PE
2012-10-02,Water,Pumps,null,Yoshikawa,3095.0,TLSY3MWMK8
2012-10-02,Televisions,null,null,Okamoto,905.0,HANYALJGGA
2012-10-02,Dishwashers,null,null,Nanase,2907.0,AVXSMNNRDX
2012-10-02,Vacuum,Cleaners,null,Toshino,774.0,NHXJMH55UY
2012-10-02,Air,Conditioners,null,Akaza,1410.0,IVOI4I03JA
2012-10-02,Ovens,&,Cooktops,Akaza,324.0,PHFB77Q5OA
2012-10-02,Dishwashers,null,null,Katayama,1093.0,ZWNGQMERMH
2012-10-03,Refrigerators,null,null,Nanase,678.0,GQUIAFQIRH
2012-10-03,Dishwashers,null,null,Matsumoto,669.0,UPHDCCFDRL
2012-10-03,Water,Heaters,null,Sugiura,1323.0,UPJKNMIDRB
2012-10-03,Washers,&,Dryers,Okamoto,,FUFHZH9WRW
2012-10-03,Vacuum,Cleaners,null,Akaza,682.0,ZBYVQNRPUP
2012-10-03,Rice,Cookers,null,Furutani,5233.0,ZJZZJNDFOZ
2012-10-03,Vacuum,Cleaners,null,Hayashida,276.0,GCPKFKSEWG
2012-10-03,Air,Conditioners,null,Yoshikawa,1879.0,NTMMOBBPEE
2012-10-03,Refrigerators,null,null,Omuro,7840.0,FUWHINIXUA
2012-10-03,Vacuum,Cleaners,null,Toshino,758.0,NHXJMH55UY
2012-10-03,Refrigerators,null,null,Shimada,1801.0,SFCA6H6QNU
2012-10-03,Rice,Cookers,null,Ikeda,991.0,JYINACMKHE
2012-10-03,Ovens,&,Cooktops,Shimada,1453.0,WVJTPVZKAQ
2012-10-03,Washers,&,Dryers,Hayashida,2361.0,AHJK2FTTBH
2012-10-03,Rice,Cookers,null,Toshino,,ECQPIOYXZO
2012-10-03,Ovens,&,Cooktops,Omuro,41592.0,HWTFIGIXOL
