Date,Category1,Category2,Category3,Maker,Sales,Identifier
2012-01-02,Washers,&,Dryers,Kikuma,961.0,QFY2WV5LUE
2012-01-02,Washers,&,Dryers,Akaza,7356.0,VUQUQMHODG
2012-01-02,Televisions,null,null,Katayama,166.0,VZAQLWEGXU
2012-01-02,Televisions,null,null,Shimada,335.0,GHOAPVUVYL
2012-01-02,Rice,Cookers,null,Furutani,3721.0,ZJZZJNDFOZ
2012-01-02,Ovens,&,Cooktops,Shimada,1755.0,WVJTPVZKAQ
2012-01-02,Refrigerators,null,null,Omuro,8001.0,FUWHINIXUA
2012-01-02,Rice,Cookers,null,Funami,,YPD6CTR0JA
2012-01-02,Vacuum,Cleaners,null,Hisami,952.0,VNZSEQOSNP
2012-01-02,Water,Pumps,null,Yoshikawa,2128.0,TLSY3MWMK8
2012-01-02,Refrigerators,null,null,Hisami,111.0,MXC7NMNBIW
2012-01-02,Ovens,&,Cooktops,Ikeda,,ZTEIJGNYNC
2012-01-02,Ovens,&,Cooktops,Sugiura,3069.0,LBABGBBMJJ
2012-01-02,Washers,&,Dryers,Shimada,6553.0,RBRMDIXXGL
2012-01-02,Washers,&,Dryers,Hayashida,1503.0,AHJK2FTTBH
2012-01-02,Ovens,&,Cooktops,Toshino,3474.0,LFIEXBAPFQ
2012-01-02,Refrigerators,null,null,Funami,,BIBIOOIHA
2012-01-02,Dishwashers,null,null,Matsumoto,789.0,UPHDCCFDRL
2012-01-02,Vacuum,Cleaners,null,Hayashida,191.0,GCPKFKSEWG
2012-01-02,Vacuum,Cleaners,null,Toshino,521.0,NHXJMH55UY
2012-01-02,Air,Conditioners,null,Akaza,1164.0,IVOI4I03JA
2012-01-02,Refrigerators,null,null,Akaza,1186.0,XVIOZZOUTN
2012-01-02,Refrigerators,null,null,Shimada,1999.0,SFCA6H6QNU
2012-01-02,Vacuum,Cleaners,null,Funami,629.0,VEWPPXWTWS
2012-01-02,Water,Pumps,null,Furutani,11211.0,FVDHIZGQRC
2012-01-02,Refrigerators,null,null,Yoshikawa,4042.0,UG2IU3EFWI
2012-01-02,Air,Conditioners,null,Toshino,3374.0,RVFWTWSMNU
2012-01-02,Water,Heaters,null,Furutani,,PF4KB33DVZ
2012-01-02,Rice,Cookers,null,Toshino,4623.0,ECQPIOYXZO
2012-01-02,Air,Conditioners,null,Funami,1352.0,HWQKLKDVSB
2012-01-02,Washers,&,Dryers,Okamoto,2979.0,FUFHZH9WRW
2012-01-02,Dishwashers,null,null,Sugiura,1355.0,KR2Q6QT8PE
2012-01-02,Vacuum,Cleaners,null,Akaza,535.0,ZBYVQNRPUP
2012-01-02,Ovens,&,Cooktops,Omuro,,HWTFIGIXOL
2012-01-02,Televisions,null,null,Okamoto,678.0,HANYALJGGA
2012-01-02,Refrigerators,null,null,Nanase,504.0,GQUIAFQIRH
2012-01-02,Water,Heaters,null,Sugiura,555.0,UPJKNMIDRB
2012-01-02,Rice,Cookers,null,Akaza,488.0,KSNN8R2CCO
2012-01-02,Air,Conditioners,null,Yoshikawa,1865.0,NTMMOBBPEE
2012-01-02,Rice,Cookers,null,Ikeda,745.0,JYINACMKHE
2012-01-02,Dishwashers,null,null,Nanase,3202.0,AVXSMNNRDX
2012-01-02,Rice,Cookers,null,Matsumoto,2103.0,TJLYGOSEBQ
2012-01-02,Dishwashers,null,null,Katayama,1127.0,ZWNGQMERMH
2012-01-02,Ovens,&,Cooktops,Akaza,457.0,PHFB77Q5OA
2012-01-02,Water,Pumps,null,Funami,,ZJPMAJIMIT
