Date,Category1,Category2,Category3,Maker,Sales,Identifier
2017-04-03,Ovens,&,Cooktops,Ikeda,386.0,ZTEIJGNYNC
2017-04-03,Dishwashers,null,null,Nanase,2305.0,AVXSMNNRDX
2017-04-03,Washers,&,Dryers,Shimada,1189.0,RBRMDIXXGL
2017-04-03,Televisions,null,null,Shimada,1770.0,GHOAPVUVYL
2017-04-03,Refrigerators,null,null,Hisami,738.0,MXC7NMNBIW
2017-04-03,Water,Pumps,null,Furutani,9074.0,FVDHIZGQRC
2017-04-03,Televisions,null,null,Okamoto,1549.0,HANYALJGGA
2017-04-03,Televisions,null,null,Katayama,3891.0,VZAQLWEGXU
2017-04-03,Washers,&,Dryers,Kikuma,1698.0,QFY2WV5LUE
2017-04-03,Water,Heaters,null,Furutani,3296.0,PF4KB33DVZ
2017-04-03,Washers,&,Dryers,Hayashida,845.0,AHJK2FTTBH
2017-04-03,Water,Heaters,null,Yoshikawa,,DUVTZNWNAB
2017-04-03,Vacuum,Cleaners,null,Akaza,1238.0,ZBYVQNRPUP
2017-04-03,Ovens,&,Cooktops,Toshino,2642.0,LFIEXBAPFQ
2017-04-03,Ovens,&,Cooktops,Omuro,20220.0,HWTFIGIXOL
2017-04-03,Dishwashers,null,null,Katayama,955.0,ZWNGQMERMH
2017-04-03,Air,Conditioners,null,Toshino,5898.0,RVFWTWSMNU
2017-04-03,Rice,Cookers,null,Funami,8408.0,YPD6CTR0JA
2017-04-03,Rice,Cookers,null,Akaza,2096.0,KSNN8R2CCO
2017-04-03,Vacuum,Cleaners,null,Hayashida,599.0,GCPKFKSEWG
2017-04-03,Water,Pumps,null,Yoshikawa,914.0,TLSY3MWMK8
2017-04-03,Dishwashers,null,null,Sugiura,713.0,KR2Q6QT8PE
2017-04-03,Air,Conditioners,null,Akaza,2282.0,IVOI4I03JA
2017-04-03,Water,Pumps,null,Funami,16797.0,ZJPMAJIMIT
2017-04-03,Vacuum,Cleaners,null,Hisami,1876.0,VNZSEQOSNP
2017-04-03,Ovens,&,Cooktops,Sugiura,2539.0,LBABGBBMJJ
2017-04-03,Rice,Cookers,null,Furutani,,ZJZZJNDFOZ
2017-04-03,Vacuum,Cleaners,null,Toshino,574.0,NHXJMH55UY
2017-04-03,Water,Pumps,null,Ikeda,3443.0,VYD6DV2OVE
2017-04-03,Water,Heaters,null,Omuro,2388.0,POEZMGDXLN
2017-04-03,Ovens,&,Cooktops,Akaza,686.0,PHFB77Q5OA
2017-04-03,Washers,&,Dryers,Okamoto,1161.0,FUFHZH9WRW
2017-04-03,Refrigerators,null,null,Yoshikawa,4848.0,UG2IU3EFWI
2017-04-03,Refrigerators,null,null,Nanase,905.0,GQUIAFQIRH
2017-04-03,Refrigerators,null,null,Shimada,3050.0,SFCA6H6QNU
2017-04-03,Air,Conditioners,null,Yoshikawa,6469.0,NTMMOBBPEE
2017-04-03,Rice,Cookers,null,Ikeda,1552.0,JYINACMKHE
2017-04-03,Ovens,&,Cooktops,Shimada,1796.0,WVJTPVZKAQ
2017-04-03,Washers,&,Dryers,Akaza,8753.0,VUQUQMHODG
2017-04-03,Dishwashers,null,null,Matsumoto,616.0,UPHDCCFDRL
2017-04-03,Rice,Cookers,null,Toshino,8015.0,ECQPIOYXZO
2017-04-03,Water,Heaters,null,Ikeda,785.0,AHSRVKIOLJ
2017-04-03,Refrigerators,null,null,Akaza,654.0,XVIOZZOUTN
2017-04-03,Televisions,null,null,Kikuma,288.0,FRBLLORNXN
2017-04-03,Water,Heaters,null,Sugiura,2397.0,UPJKNMIDRB
2017-04-03,Air,Conditioners,null,Funami,2603.0,HWQKLKDVSB
2017-04-03,Refrigerators,null,null,Omuro,16594.0,FUWHINIXUA
2017-04-03,Vacuum,Cleaners,null,Funami,1348.0,VEWPPXWTWS
2017-04-03,Rice,Cookers,null,Matsumoto,3236.0,TJLYGOSEBQ
2017-04-03,Refrigerators,null,null,Funami,1099.0,BIBIOOIHA
2017-04-04,Water,Pumps,null,Furutani,9112.0,FVDHIZGQRC
2017-04-04,Air,Conditioners,null,Funami,2600.0,HWQKLKDVSB
2017-04-04,Ovens,&,Cooktops,Shimada,1937.0,WVJTPVZKAQ
2017-04-04,Vacuum,Cleaners,null,Hayashida,610.0,GCPKFKSEWG
2017-04-04,Refrigerators,null,null,Yoshikawa,4910.0,UG2IU3EFWI
2017-04-04,Water,Heaters,null,Furutani,3265.0,PF4KB33DVZ
2017-04-04,Rice,Cookers,null,Funami,8411.0,YPD6CTR0JA
2017-04-04,Washers,&,Dryers,Akaza,8789.0,VUQUQMHODG
2017-04-04,Televisions,null,null,Shimada,1712.0,GHOAPVUVYL
2017-04-04,Washers,&,Dryers,Shimada,1189.0,RBRMDIXXGL
2017-04-04,Rice,Cookers,null,Akaza,2083.0,KSNN8R2CCO
2017-04-04,Televisions,null,null,Katayama,3666.0,VZAQLWEGXU
2017-04-04,Rice,Cookers,null,Ikeda,1652.0,JYINACMKHE
2017-04-04,Ovens,&,Cooktops,Toshino,2771.0,LFIEXBAPFQ
2017-04-04,Dishwashers,null,null,Matsumoto,601.0,UPHDCCFDRL
2017-04-04,Vacuum,Cleaners,null,Hisami,1878.0,VNZSEQOSNP
2017-04-04,Refrigerators,null,null,Nanase,880.0,GQUIAFQIRH
2017-04-04,Rice,Cookers,null,Toshino,8099.0,ECQPIOYXZO
2017-04-04,Washers,&,Dryers,Hayashida,839.0,AHJK2FTTBH
